Az,hs,FF,Ta,G_Bn,G_Dh,G_Gh
80.1,17.5,3.4,31.4,409,109,232
85.2,3.4,3.9,29.9,0,13,13
90.2,0.0,5.1,29.0,0,0,0
95.3,0.0,3.9,28.2,0,0,0
101.4,0.0,4.9,27.3,0,0,0
110.4,0.0,3.4,26.5,0,0,0
126.6,0.0,3.9,25.6,0,0,0
-163.4,0.0,2.4,24.9,0,0,0
-147.0,0.0,3.4,24.2,0,0,0
-120.1,0.0,4.3,23.8,0,0,0
-107.2,0.0,2.4,23.3,0,0,0
-99.4,0.0,1.0,22.8,0,0,0
-93.5,0.0,0.7,22.5,0,0,0
-88.5,0.0,0.6,22.5,0,0,0
-83.5,8.8,0.8,23.6,205,61,92
-78.2,22.8,2.6,24.9,392,131,282
-71.2,36.4,2.9,26.6,390,233,464
-60.6,49.4,3.9,27.9,222,384,553
-43.3,60.7,3.6,29.3,337,413,708
-12.2,67.5,2.9,30.8,623,308,884
25.5,65.8,2.9,31.5,607,292,845
51.1,56.8,1.5,32.4,587,286,778
65.2,44.7,1.5,32.5,392,298,574
74.1,31.4,2.2,31.8,298,218,373
80.3,17.6,2.9,31.1,166,122,172
85.5,3.5,2.0,29.9,0,13,13
90.4,0.0,2.6,29.1,0,0,0
95.5,0.0,2.6,28.3,0,0,0
102.1,0.0,3.6,27.5,0,0,0
111.2,0.0,2.4,26.8,0,0,0
127.5,0.0,3.1,26.0,0,0,0
-164.1,0.0,2.0,25.3,0,0,0
-147.3,0.0,2.4,24.7,0,0,0
-120.5,0.0,4.1,24.0,0,0,0
-107.5,0.0,4.3,23.6,0,0,0
-100.0,0.0,2.6,23.4,0,0,0
-94.1,0.0,2.2,23.1,0,0,0
-89.1,0.0,1.2,23.1,0,0,0
-84.1,9.0,1.1,23.8,226,55,91
-78.4,23.0,1.1,25.4,341,143,277
-71.4,36.7,2.4,27.3,456,223,495
-61.2,49.7,2.6,29.3,581,268,712
-43.6,61.0,2.0,30.6,322,420,701
-12.3,67.9,1.6,31.4,219,494,696
26.2,66.1,4.3,31.8,277,427,681
51.5,57.0,3.9,32.6,441,348,718
65.5,44.9,3.9,32.6,252,334,512
74.4,31.5,4.3,32.5,584,164,469
80.5,17.7,3.9,31.4,349,116,222
86.1,3.6,3.9,30.5,0,16,16
91.0,0.0,2.6,29.5,0,0,0
96.2,0.0,3.6,28.6,0,0,0
102.4,0.0,2.9,27.7,0,0,0
111.6,0.0,1.8,26.8,0,0,0
128.3,0.0,1.4,25.8,0,0,0
-164.4,0.0,2.6,25.1,0,0,0
-147.5,0.0,2.4,24.3,0,0,0
-121.2,0.0,3.9,23.9,0,0,0
-108.2,0.0,2.9,23.3,0,0,0
-100.3,0.0,1.5,22.8,0,0,0
-94.4,0.0,1.5,22.4,0,0,0
-89.3,0.0,0.9,22.3,0,0,0
-84.3,9.2,1.5,23.6,239,60,98
-79.0,23.2,3.1,25.0,496,114,309
-72.0,36.9,3.1,27.1,645,157,544
-61.5,50.0,5.5,29.0,697,203,736
-44.2,61.4,4.6,30.7,667,271,856
-12.3,68.3,4.6,31.9,631,318,904
26.6,66.5,4.6,33.2,686,279,908
52.3,57.2,3.6,34.1,721,224,830
66.2,45.0,3.4,34.3,706,174,673
75.0,31.6,3.1,33.7,626,135,463
81.2,17.7,2.4,32.2,385,113,231
86.3,3.6,2.6,30.9,0,16,16
91.3,0.0,3.1,30.2,0,0,0
96.4,0.0,1.5,29.6,0,0,0
103.1,0.0,1.0,28.9,0,0,0
112.3,0.0,1.5,28.3,0,0,0
129.2,0.0,1.8,27.6,0,0,0
-165.2,0.0,1.2,27.2,0,0,0
-148.2,0.0,0.9,26.8,0,0,0
-121.5,0.0,1.2,26.4,0,0,0
-108.5,0.0,0.9,26.2,0,0,0
-100.5,0.0,0.3,26.0,0,0,0
-94.6,0.0,0.1,25.8,0,0,0
-89.5,0.0,0.1,25.8,0,0,0
-84.6,9.4,0.3,26.5,32,62,68
-79.3,23.4,0.8,27.9,146,176,234
-72.3,37.1,1.2,29.9,381,251,481
-62.2,50.2,2.9,31.6,519,272,671
-44.5,61.7,1.8,34.2,551,328,814
-12.3,68.7,2.6,36.2,556,341,859
27.3,66.8,3.6,37.3,385,410,764
53.1,57.4,2.6,38.0,355,384,683
66.6,45.1,2.9,38.0,233,349,515
75.3,31.7,2.4,37.4,333,213,388
81.4,17.8,2.9,36.3,313,121,216
86.6,3.7,1.8,34.5,0,15,15
91.5,0.0,1.2,33.2,0,0,0
97.1,0.0,1.0,32.0,0,0,0
103.4,0.0,1.2,31.2,0,0,0
113.1,0.0,0.9,30.3,0,0,0
130.1,0.0,1.4,29.4,0,0,0
-165.5,0.0,1.8,28.5,0,0,0
-148.4,0.0,3.1,27.6,0,0,0
-122.3,0.0,3.9,26.7,0,0,0
-109.2,0.0,4.3,26.2,0,0,0
-101.2,0.0,3.4,25.7,0,0,0
-95.2,0.0,2.9,25.4,0,0,0
-90.1,0.0,2.2,25.4,0,0,0
-85.2,9.6,1.5,25.9,29,60,64
-79.5,23.6,1.5,27.2,172,178,247
-72.5,37.4,2.2,28.3,94,276,333
-62.5,50.5,0.8,29.5,180,369,508
-45.1,62.1,0.9,31.3,570,330,834
-12.3,69.2,1.2,33.1,717,272,942
28.1,67.1,0.3,34.7,704,288,937
53.5,57.7,0.3,35.1,285,397,638
67.3,45.3,0.4,35.0,180,354,482
75.6,31.8,0.3,34.1,94,243,293
82.1,17.9,0.1,32.8,17,112,117
87.2,3.8,0.9,31.2,0,8,8
92.2,0.0,1.1,30.7,0,0,0
97.4,0.0,1.0,29.8,0,0,0
104.1,0.0,1.1,28.9,0,0,0
113.5,0.0,0.9,27.9,0,0,0
130.5,0.0,0.6,27.0,0,0,0
-166.2,0.0,0.7,26.2,0,0,0
-148.6,0.0,1.4,25.4,0,0,0
-122.6,0.0,1.2,24.6,0,0,0
-109.5,0.0,1.8,24.2,0,0,0
-101.4,0.0,0.8,23.7,0,0,0
-95.4,0.0,0.5,23.7,0,0,0
-90.4,0.0,0.4,23.7,0,0,0
-85.4,9.8,0.6,24.5,311,55,108
-80.1,23.8,1.8,26.3,550,107,329
-73.2,37.6,1.5,28.2,633,163,549
-63.1,50.8,1.0,30.1,668,207,724
-45.4,62.4,1.0,31.4,585,318,837
-12.3,69.6,1.8,33.3,654,312,925
28.5,67.4,2.0,34.7,691,278,916
54.2,57.8,3.1,35.5,659,258,816
68.0,45.4,2.6,35.7,636,208,661
76.3,31.9,3.1,35.1,549,155,445
82.3,17.9,3.6,33.6,338,119,224
87.4,3.8,5.1,31.7,0,15,15
92.4,0.0,4.1,30.9,0,0,0
98.0,0.0,2.4,29.8,0,0,0
104.4,0.0,3.6,28.7,0,0,0
114.2,0.0,2.6,27.6,0,0,0
131.4,0.0,1.4,26.5,0,0,0
-166.5,0.0,1.4,25.6,0,0,0
-149.2,0.0,2.2,24.6,0,0,0
-123.3,0.0,3.4,23.6,0,0,0
-110.1,0.0,3.6,23.3,0,0,0
-102.0,0.0,2.6,22.6,0,0,0
-96.0,0.0,1.6,22.1,0,0,0
-90.6,0.0,0.8,22.1,0,0,0
-85.6,10.0,2.2,23.4,287,58,107
-80.3,24.0,3.6,24.9,499,118,322
-73.4,37.9,2.4,26.8,641,157,550
-63.4,51.1,3.1,28.7,663,228,744
-46.1,62.8,3.1,30.4,731,243,893
-12.3,70.0,1.8,31.3,674,300,934
29.3,67.8,1.6,32.5,619,305,879
55.0,58.0,0.7,33.1,564,302,781
68.3,45.5,1.1,33.1,524,243,617
76.5,32.0,0.7,32.4,410,193,411
82.6,18.0,1.0,31.4,248,128,204
88.1,3.9,1.8,30.0,0,13,13
93.1,0.0,1.5,29.1,0,0,0
98.3,0.0,0.9,28.1,0,0,0
105.1,0.0,1.2,27.2,0,0,0
115.0,0.0,1.8,26.2,0,0,0
132.2,0.0,2.0,25.3,0,0,0
-167.2,0.0,1.4,24.6,0,0,0
-149.4,0.0,1.0,23.9,0,0,0
-123.6,0.0,2.6,23.3,0,0,0
-110.4,0.0,2.0,22.8,0,0,0
-102.3,0.0,0.9,22.4,0,0,0
-96.3,0.0,1.4,22.0,0,0,0
-91.2,0.0,1.1,22.0,0,0,0
-86.2,10.2,1.0,23.3,274,57,105
-80.5,24.2,1.4,24.9,415,142,312
-74.1,38.1,1.6,26.7,463,227,513
-64.1,51.3,1.4,28.6,537,271,690
-46.4,63.1,1.1,30.2,590,305,832
-12.4,70.4,1.6,31.6,608,309,882
30.1,68.1,2.6,32.6,614,325,894
55.5,58.2,4.6,33.5,651,264,817
69.1,45.6,4.1,33.7,611,212,649
77.2,32.0,4.6,33.1,553,154,448
83.2,18.1,5.1,31.7,355,119,229
88.3,3.9,7.2,30.6,0,16,16
93.3,0.0,6.6,29.7,0,0,0
98.5,0.0,7.2,28.9,0,0,0
105.4,0.0,6.6,28.0,0,0,0
115.4,0.0,5.5,27.2,0,0,0
133.1,0.0,5.5,26.4,0,0,0
-167.5,0.0,3.6,25.7,0,0,0
-149.6,0.0,2.9,25.0,0,0,0
-124.3,0.0,3.9,24.3,0,0,0
-111.1,0.0,2.9,23.9,0,0,0
-102.5,0.0,1.2,23.8,0,0,0
-96.5,0.0,0.9,23.5,0,0,0
-91.4,0.0,0.8,23.5,0,0,0
-86.4,10.4,1.6,24.5,317,61,118
-81.2,24.5,1.6,26.4,531,121,340
-74.3,38.3,2.4,28.4,638,166,562
-64.4,51.6,3.1,30.5,710,202,759
-47.1,63.4,3.4,32.1,705,255,885
-12.4,70.8,2.2,34.1,718,270,947
30.5,68.4,2.0,35.6,771,230,946
56.3,58.4,2.2,36.5,778,194,857
69.4,45.7,1.8,36.8,783,143,703
77.5,32.1,3.4,36.2,697,120,491
83.5,18.1,3.1,34.7,401,121,246
88.6,4.0,3.1,32.6,0,19,19
93.5,0.0,2.4,31.6,0,0,0
99.2,0.0,1.2,30.5,0,0,0
106.1,0.0,0.9,29.4,0,0,0
116.1,0.0,0.8,28.3,0,0,0
133.5,0.0,0.6,27.2,0,0,0
-168.1,0.0,0.5,26.3,0,0,0
-150.2,0.0,1.2,25.3,0,0,0
-124.6,0.0,1.8,24.2,0,0,0
-111.3,0.0,2.4,23.7,0,0,0
-103.1,0.0,1.6,23.3,0,0,0
-97.1,0.0,1.4,22.8,0,0,0
-91.6,0.0,1.8,22.8,0,1,1
-87.0,10.6,1.2,23.9,369,57,125
-81.4,24.7,2.0,25.7,604,101,353
-74.6,38.6,2.0,27.8,705,144,583
-65.1,51.9,2.6,29.7,764,176,778
-47.4,63.8,5.5,31.4,736,237,897
-12.4,71.2,4.9,32.8,731,262,954
31.3,68.7,4.6,34.1,716,265,932
57.1,58.6,4.9,34.8,706,235,838
70.1,45.9,5.1,34.9,719,171,687
78.2,32.2,6.3,34.2,663,124,478
84.1,18.2,4.1,32.8,425,112,244
89.2,4.1,3.9,31.2,0,16,16
94.2,0.0,2.2,30.3,0,0,0
99.5,0.0,1.8,29.3,0,0,0
106.4,0.0,1.0,28.3,0,0,0
116.5,0.0,0.8,27.3,0,0,0
134.3,0.0,0.4,26.3,0,0,0
-168.4,0.0,0.1,25.6,0,0,0
-150.4,0.0,0.1,24.9,0,0,0
-125.3,0.0,0.5,24.2,0,0,0
-111.6,0.0,0.1,23.8,0,0,0
-103.4,0.0,0.0,23.7,0,0,0
-97.3,0.0,0.2,23.3,0,0,0
-92.2,0.0,0.5,23.3,0,1,1
-87.2,10.8,0.9,24.3,280,60,113
-82.0,24.9,1.4,26.0,466,130,327
-75.2,38.8,2.4,28.0,589,179,548
-65.4,52.2,4.3,30.0,636,226,729
-48.1,64.1,3.9,31.3,621,304,863
-12.4,71.6,3.9,33.3,619,332,920
32.1,69.0,4.1,34.7,660,300,916
57.5,58.8,5.5,35.5,630,280,820
70.5,46.0,5.9,35.6,596,219,647
78.5,32.3,9.1,35.0,508,171,442
84.4,18.3,5.9,33.5,307,124,221
89.4,4.1,2.9,31.5,0,16,16
94.4,0.0,2.0,30.8,0,0,0
100.1,0.0,1.0,29.8,0,0,0
107.1,0.0,0.7,28.7,0,0,0
117.2,0.0,0.6,27.7,0,0,0
135.1,0.0,0.5,26.7,0,0,0
-169.0,0.0,1.0,25.8,0,0,0
-150.5,0.0,2.0,24.8,0,0,0
-125.5,0.0,3.9,23.8,0,0,0
-112.3,0.0,3.4,23.5,0,0,0
-104.0,0.0,1.5,22.9,0,0,0
-97.5,0.0,1.1,22.4,0,0,0
-92.4,0.0,1.2,22.4,0,1,1
-87.5,11.0,1.5,23.6,385,55,128
-82.3,25.1,1.8,25.5,601,104,359
-75.5,39.0,2.2,27.6,714,143,592
-66.1,52.4,3.1,29.6,770,175,785
-48.4,64.4,2.4,31.3,763,222,911
-12.4,72.0,3.1,32.7,761,243,967
32.6,69.3,3.4,34.1,755,241,947
58.3,58.9,2.4,34.9,790,188,866
71.2,46.1,3.9,35.0,754,156,699
79.1,32.4,4.3,34.3,690,116,486
85.0,18.3,3.6,32.8,418,113,245
90.1,4.2,1.8,31.2,0,16,16
95.1,0.0,1.0,30.2,0,0,0
100.4,0.0,0.6,29.2,0,0,0
107.4,0.0,1.0,28.2,0,0,0
117.6,0.0,1.0,27.1,0,0,0
135.6,0.0,0.5,26.1,0,0,0
-169.3,0.0,1.4,25.3,0,0,0
-151.1,0.0,1.4,24.5,0,0,0
-126.2,0.0,1.8,23.7,0,0,0
-112.5,0.0,2.0,23.5,0,0,0
-104.2,0.0,2.4,22.9,0,0,0
-98.1,0.0,2.9,22.5,0,0,0
-93.0,0.0,2.6,22.4,0,1,1
-88.1,11.2,2.9,23.8,254,65,114
-82.5,25.3,3.4,25.3,421,142,322
-76.1,39.2,5.1,27.2,531,203,539
-66.3,52.7,4.6,29.0,581,249,711
-49.1,64.8,5.1,30.5,499,356,807
-12.4,72.4,5.9,31.6,618,322,910
33.5,69.6,5.5,33.0,635,321,916
59.1,59.1,6.3,33.7,570,304,793
71.5,46.2,4.9,33.8,550,236,632
79.4,32.4,5.1,33.1,468,181,432
85.3,18.4,4.9,31.7,266,129,213
90.3,4.2,2.4,30.6,0,16,16
95.3,0.0,2.6,29.8,0,0,0
101.0,0.0,2.6,29.1,0,0,0
108.1,0.0,3.4,28.4,0,0,0
118.3,0.0,1.8,27.6,0,0,0
136.4,0.0,1.8,26.9,0,0,0
-169.5,0.0,1.0,26.4,0,0,0
-151.3,0.0,0.7,25.9,0,0,0
-126.5,0.0,1.5,25.4,0,0,0
-113.2,0.0,1.6,25.1,0,0,0
-104.5,0.0,1.4,24.8,0,0,0
-98.3,0.0,1.5,24.7,0,0,0
-93.2,0.0,1.6,24.7,0,0,0
-88.3,11.4,1.1,25.8,244,70,118
-83.1,25.5,1.1,27.9,505,138,355
-76.4,39.5,1.1,29.8,474,227,529
-67.0,53.0,2.0,31.5,507,280,685
-49.4,65.1,1.8,33.4,566,312,825
-12.4,72.8,2.2,35.1,491,363,832
34.3,69.9,2.2,36.2,495,343,807
59.6,59.3,2.9,36.8,393,377,715
72.3,46.3,1.8,36.8,311,323,548
80.1,32.5,1.8,36.1,310,224,391
85.5,18.4,2.2,34.8,228,132,204
90.6,4.3,2.6,33.0,0,18,18
95.5,0.0,3.4,31.7,0,0,0
101.3,0.0,1.8,31.0,0,0,0
108.4,0.0,2.9,30.1,0,0,0
119.1,0.0,2.6,29.1,0,0,0
137.2,0.0,4.3,28.2,0,0,0
-170.1,0.0,3.9,27.4,0,0,0
-151.4,0.0,4.3,26.5,0,0,0
-127.2,0.0,5.9,25.6,0,0,0
-113.4,0.0,3.9,25.2,0,0,0
-105.1,0.0,3.9,24.7,0,0,0
-98.6,0.0,4.3,24.4,0,0,0
-93.4,0.0,2.6,24.4,0,1,1
-88.5,11.6,2.9,25.5,279,68,124
-83.3,25.7,2.0,27.3,466,139,342
-77.0,39.7,3.1,29.3,634,168,573
-67.4,53.2,2.6,31.2,652,224,746
-50.1,65.4,3.9,32.9,651,266,858
-12.4,73.2,5.5,34.6,627,308,908
35.2,70.2,4.3,35.9,592,347,903
60.4,59.4,4.6,36.6,558,310,790
73.0,46.4,4.3,36.6,453,277,605
80.4,32.6,4.3,35.8,432,191,424
86.2,18.5,4.3,34.4,236,132,206
91.2,4.3,4.9,32.4,0,15,15
96.2,0.0,5.5,31.4,0,0,0
101.6,0.0,3.1,30.4,0,0,0
109.1,0.0,2.6,29.4,0,0,0
119.4,0.0,2.6,28.4,0,0,0
137.6,0.0,2.0,27.4,0,0,0
-170.4,0.0,2.6,26.5,0,0,0
-151.6,0.0,2.0,25.7,0,0,0
-127.4,0.0,2.4,24.9,0,0,0
-114.1,0.0,3.1,24.4,0,0,0
-105.3,0.0,2.2,24.0,0,0,0
-99.2,0.0,1.2,23.7,0,0,0
-94.0,0.0,0.7,23.7,0,1,1
-89.1,11.8,0.8,24.5,44,79,88
-83.6,25.9,1.5,25.5,44,189,208
-77.3,39.9,1.4,27.3,252,293,455
-68.1,53.5,3.1,29.0,337,361,632
-50.5,65.8,2.0,30.8,566,320,836
-12.4,73.6,1.4,32.2,567,379,923
36.1,70.4,3.4,33.5,505,355,831
61.2,59.6,2.4,34.3,553,296,773
73.3,46.5,2.6,34.5,541,240,632
81.1,32.6,3.4,34.0,395,205,418
86.4,18.5,2.2,32.7,252,131,211
91.4,4.4,2.2,31.4,0,21,21
96.4,0.0,3.1,30.5,0,0,0
102.2,0.0,2.4,29.6,0,0,0
109.4,0.0,2.2,28.6,0,0,0
120.2,0.0,1.4,27.7,0,0,0
138.3,0.0,1.8,26.8,0,0,0
-170.6,0.0,2.9,26.0,0,0,0
-152.1,0.0,2.6,25.2,0,0,0
-128.1,0.0,3.6,24.4,0,0,0
-114.3,0.0,4.6,23.9,0,0,0
-105.5,0.0,3.4,23.8,0,0,0
-99.4,0.0,2.4,23.4,0,0,0
-94.2,0.0,1.6,23.4,0,1,1
-89.3,12.0,1.4,24.4,310,65,130
-84.2,26.1,2.0,26.3,495,132,350
-77.6,40.1,1.8,28.3,594,184,567
-68.4,53.7,1.0,30.2,610,257,748
-51.2,66.1,2.6,31.7,622,314,883
-12.4,74.0,2.0,33.7,718,275,965
37.0,70.7,1.5,35.1,739,252,950
62.1,59.7,2.9,35.9,697,242,844
74.1,46.6,5.9,36.0,666,195,679
81.3,32.7,6.3,35.4,643,132,479
87.1,18.6,5.9,33.9,394,118,243
92.1,4.4,3.9,31.8,0,19,19
97.1,0.0,2.9,31.2,0,0,0
102.5,0.0,3.4,30.3,0,0,0
110.1,0.0,3.9,29.5,0,0,0
120.5,0.0,3.1,28.6,0,0,0
139.1,0.0,2.4,27.7,0,0,0
-171.2,0.0,2.0,27.1,0,0,0
-152.2,0.0,1.4,26.4,0,0,0
-128.3,0.0,1.4,25.7,0,0,0
-114.6,0.0,1.2,25.3,0,0,0
-106.2,0.0,0.7,24.9,0,0,0
-99.6,0.0,1.0,24.6,0,0,0
-94.4,0.0,1.6,24.5,0,2,2
-89.5,12.2,1.1,26.1,324,74,143
-84.4,26.3,1.4,28.2,485,142,357
-78.2,40.4,2.0,30.4,617,177,576
-69.1,54.0,1.2,32.6,632,254,765
-51.6,66.4,1.8,34.9,553,321,828
-12.4,74.4,1.6,36.9,588,341,908
37.6,71.0,3.6,38.2,533,346,850
62.5,59.9,2.9,38.8,534,303,765
74.4,46.6,4.1,38.8,501,261,625
82.0,32.8,3.1,38.0,464,184,435
87.3,18.6,3.4,36.3,294,128,222
92.3,4.5,3.1,34.0,0,19,19
97.3,0.0,2.4,32.2,0,0,0
103.1,0.0,1.5,31.0,0,0,0
110.3,0.0,1.2,29.7,0,0,0
121.3,0.0,1.6,28.4,0,0,0
139.5,0.0,1.8,27.0,0,0,0
-171.4,0.0,1.1,26.1,0,0,0
-152.4,0.0,1.2,25.1,0,0,0
-128.6,0.0,3.0,24.2,0,0,0
-115.2,0.0,2.2,23.6,0,0,0
-106.4,0.0,0.8,23.3,0,0,0
-100.2,0.0,1.1,22.8,0,0,0
-95.1,0.0,0.9,22.8,0,2,2
-90.1,12.4,1.4,23.8,310,68,135
-85.0,26.5,0.7,24.8,481,137,352
-78.5,40.6,1.7,26.1,575,193,567
-69.4,54.2,2.4,27.4,622,253,758
-52.3,66.7,3.9,28.5,642,300,889
-12.5,74.8,6.4,29.4,641,326,944
38.5,71.3,6.4,30.0,647,312,924
63.4,60.0,5.3,30.3,664,261,836
75.2,46.7,3.7,30.4,632,214,674
82.3,32.8,4.5,30.0,537,162,453
87.6,18.7,4.5,29.2,330,125,231
92.5,4.5,3.3,28.2,0,18,18
97.5,0.0,1.6,27.5,0,0,0
103.4,0.0,1.9,26.8,0,0,0
111.0,0.0,1.6,26.1,0,0,0
121.6,0.0,1.9,25.4,0,0,0
140.3,0.0,2.0,24.6,0,0,0
-171.6,0.0,1.6,24.2,0,0,0
-152.5,0.0,2.0,23.7,0,0,0
-129.2,0.0,3.5,23.5,0,0,0
-115.4,0.0,3.0,23.2,0,0,0
-107.0,0.0,1.9,22.9,0,0,0
-100.4,0.0,2.2,22.6,0,0,0
-95.3,0.0,3.5,22.6,0,2,2
-90.3,12.6,4.1,23.7,392,62,148
-85.3,26.8,4.5,25.1,583,114,376
-79.1,40.8,7.2,26.6,687,160,609
-70.1,54.5,3.9,28.1,730,201,796
-53.1,67.0,3.1,29.3,662,288,898
-12.5,75.1,3.9,30.3,624,337,940
39.5,71.5,3.7,30.9,615,331,914
64.2,60.2,4.1,31.3,667,259,838
75.5,46.8,3.7,31.4,636,213,677
82.6,32.9,3.0,31.0,593,143,465
88.2,18.7,4.9,30.2,364,122,239
93.2,4.6,4.5,29.1,0,17,17
98.2,0.0,3.1,28.5,0,0,0
104.0,0.0,3.5,27.9,0,0,0
111.3,0.0,3.3,27.3,0,0,0
122.3,0.0,2.6,26.6,0,0,0
141.0,0.0,2.0,26.0,0,0,0
-172.2,0.0,2.4,25.5,0,0,0
-153.0,0.0,1.7,25.0,0,0,0
-129.4,0.0,3.1,24.5,0,0,0
-116.1,0.0,1.6,24.2,0,0,0
-107.2,0.0,0.7,23.9,0,0,0
-101.0,0.0,0.9,23.7,0,0,0
-95.5,0.0,1.6,23.7,0,2,2
-90.5,12.8,0.9,24.8,440,59,156
-85.5,26.9,1.7,26.3,618,108,388
-79.4,41.0,1.6,27.8,717,150,620
-70.4,54.7,2.2,29.3,768,182,809
-53.5,67.3,2.0,30.6,784,214,937
-12.5,75.5,1.7,31.2,791,228,994
40.4,71.8,1.7,32.2,813,206,978
65.0,60.3,2.0,32.8,803,182,880
76.2,46.9,2.4,32.9,784,144,716
83.2,32.9,1.9,32.4,723,108,501
88.5,18.8,1.7,31.3,419,123,258
93.4,4.6,0.4,30.6,0,19,19
98.4,0.0,0.3,29.8,0,0,0
104.3,0.0,0.0,29.0,0,0,0
111.6,0.0,0.1,28.2,0,0,0
123.1,0.0,0.1,27.5,0,0,0
141.4,0.0,0.2,26.7,0,0,0
-172.4,0.0,0.1,26.0,0,0,0
-153.2,0.0,0.1,25.3,0,0,0
-130.1,0.0,0.4,24.6,0,0,0
-116.3,0.0,0.6,24.3,0,0,0
-107.4,0.0,0.3,23.9,0,0,0
-101.2,0.0,0.3,23.9,0,0,0
-96.1,0.0,0.1,23.9,0,2,2
-91.2,13.0,0.6,24.6,413,62,155
-86.1,27.1,0.9,26.0,598,111,384
-80.1,41.2,1.1,27.4,650,176,604
-71.1,55.0,0.7,28.8,726,205,799
-54.2,67.6,0.9,30.0,705,264,916
-12.5,75.9,2.0,30.9,688,297,964
41.4,72.0,0.9,31.5,671,298,936
65.5,60.4,1.2,31.6,683,251,845
76.6,47.0,1.1,31.6,696,183,692
83.5,33.0,1.9,31.5,688,116,491
89.1,18.8,1.6,30.8,430,115,254
94.0,4.7,0.8,29.7,0,19,19
99.1,0.0,0.9,29.1,0,0,0
104.5,0.0,0.9,28.6,0,0,0
112.3,0.0,2.6,28.1,0,0,0
123.4,0.0,1.9,27.6,0,0,0
142.1,0.0,2.4,27.1,0,0,0
-172.5,0.0,2.8,26.8,0,0,0
-153.3,0.0,2.2,26.5,0,0,0
-130.3,0.0,3.5,26.3,0,0,0
-116.5,0.0,3.3,26.1,0,0,0
-108.1,0.0,1.6,26.0,0,0,0
-101.4,0.0,1.6,25.9,0,0,0
-96.3,0.0,2.6,25.9,0,3,3
-91.4,13.2,2.4,27.0,367,68,152
-86.3,27.3,1.7,28.5,535,129,375
-80.3,41.4,0.9,30.0,579,200,583
-71.5,55.2,1.2,31.4,541,288,732
-55.0,67.9,2.2,32.6,591,314,862
-12.5,76.3,1.4,33.9,536,365,886
42.4,72.3,1.1,34.8,609,311,891
66.3,60.5,1.2,35.4,616,276,813
77.3,47.0,1.7,35.6,648,203,677
84.2,33.0,3.5,35.2,641,131,480
89.4,18.9,2.8,34.1,395,119,247
94.3,4.7,2.4,32.6,0,23,23
99.3,0.0,2.8,31.9,0,0,0
105.2,0.0,2.4,31.6,0,0,0
112.6,0.0,2.6,31.1,0,0,0
124.1,0.0,2.0,30.6,0,0,0
142.4,0.0,1.6,30.0,0,0,0
-173.1,0.0,2.0,29.6,0,0,0
-153.4,0.0,1.6,29.2,0,0,0
-130.5,0.0,1.4,28.7,0,0,0
-117.1,0.0,1.9,28.5,0,0,0
-108.3,0.0,1.2,28.3,0,0,0
-102.0,0.0,1.7,28.2,0,0,0
-96.5,0.0,1.6,28.3,0,6,6
-91.6,13.4,1.4,29.0,286,80,146
-86.6,27.5,0.9,29.7,201,209,302
-80.6,41.6,1.1,30.7,368,277,522
-72.2,55.4,0.9,31.4,279,366,596
-55.4,68.2,1.4,32.5,740,300,988
-12.5,76.7,1.6,32.6,98,390,485
43.4,72.5,1.9,31.6,0,78,78
67.2,60.7,1.9,31.3,0,70,70
78.0,47.1,1.6,31.2,37,281,308
84.5,33.1,1.1,30.7,0,39,39
90.0,18.9,0.5,30.4,0,52,52
94.5,4.8,0.6,30.0,0,4,4
99.5,0.0,0.9,29.7,0,0,0
105.4,0.0,1.9,29.4,0,0,0
113.2,0.0,2.8,29.1,0,0,0
124.4,0.0,2.6,28.8,0,0,0
143.2,0.0,3.1,28.5,0,0,0
-173.3,0.0,2.4,28.1,0,0,0
-153.5,0.0,2.2,27.8,0,0,0
-131.1,0.0,1.7,27.4,0,0,0
-117.4,0.0,1.7,27.2,0,0,0
-108.5,0.0,0.8,27.0,0,0,0
-102.2,0.0,0.9,26.8,0,0,0
-97.1,0.0,1.9,26.9,0,3,3
-92.2,13.6,3.0,27.9,298,76,146
-87.2,27.7,2.8,29.3,451,155,365
-81.3,41.8,3.3,30.8,564,202,578
-72.5,55.7,3.1,31.9,554,286,744
-56.3,68.5,2.8,33.7,588,339,886
-12.5,77.1,3.7,35.0,612,323,920
44.4,72.7,3.9,35.9,608,323,904
68.0,60.8,5.7,36.3,475,339,754
78.4,47.2,6.0,36.4,463,275,614
85.1,33.1,7.2,35.8,398,202,420
90.3,19.0,4.9,34.7,239,135,213
95.1,4.8,4.5,33.3,0,18,18
100.1,0.0,4.1,32.4,0,0,0
106.1,0.0,3.5,31.4,0,0,0
113.5,0.0,3.3,31.1,0,0,0
125.1,0.0,3.1,30.4,0,0,0
143.5,0.0,3.0,29.7,0,0,0
-173.4,0.0,2.8,29.1,0,0,0
-154.0,0.0,2.0,28.4,0,0,0
-131.3,0.0,1.9,27.8,0,0,0
-117.6,0.0,2.2,27.4,0,0,0
-109.1,0.0,1.6,27.1,0,0,0
-102.4,0.0,2.8,26.9,0,0,0
-97.3,0.0,2.8,26.9,0,3,3
-92.4,13.7,2.8,27.8,146,100,134
-87.4,27.9,2.8,29.0,316,179,328
-81.5,42.0,3.0,30.2,372,274,522
-73.3,55.9,2.8,31.5,471,317,706
-57.1,68.8,4.1,32.7,554,330,846
