Az,hs,FF,Ta,G_Bn,G_Dh,G_Gh
-88.0,14.8,1.7,17.1,548,58,199
-78.0,26.4,2.0,18.6,716,78,397
-66.2,37.6,2.0,20.1,753,115,574
-51.2,47.6,4.4,21.4,747,161,713
-30.5,55.3,4.4,22.6,709,214,797
-4.1,58.9,5.5,23.5,713,226,837
23.5,56.9,8.2,24.2,698,226,811
46.1,50.1,6.5,24.5,724,183,739
62.3,40.6,5.3,24.6,737,134,613
74.6,29.7,6.1,24.3,685,100,439
85.2,18.2,6.1,23.5,531,80,246
94.4,6.5,10.7,22.5,329,36,73
104.1,0.0,7.7,21.5,0,0,0
114.2,0.0,4.9,20.9,0,0,0
125.6,0.0,5.5,20.3,0,0,0
140.1,0.0,5.3,19.7,0,0,0
157.2,0.0,4.9,19.1,0,0,0
-177.1,0.0,3.5,18.5,0,0,0
-162.4,0.0,3.1,17.9,0,0,0
-144.5,0.0,1.7,17.3,0,0,0
-129.5,0.0,2.9,17.0,0,0,0
-117.4,0.0,2.0,16.6,0,0,0
-107.1,0.0,2.3,16.4,0,0,0
-97.4,3.5,2.0,16.6,0,14,14
-88.2,15.1,1.5,18.1,684,44,223
-78.2,26.7,1.3,19.7,860,49,436
-66.4,37.9,0.9,21.2,927,63,632
-51.4,47.9,1.5,22.6,948,81,785
-31.0,55.7,2.3,23.9,958,97,888
-3.6,59.3,2.7,24.8,964,102,930
24.1,57.2,1.5,25.5,961,99,907
46.4,50.4,1.2,25.8,952,86,819
62.6,40.8,0.8,25.9,935,68,679
75.2,29.9,0.7,25.5,884,52,492
85.4,18.3,0.8,24.6,753,46,282
95.0,6.7,0.8,23.5,478,31,87
104.3,0.0,1.0,22.4,0,0,0
114.4,0.0,0.9,21.0,0,0,0
126.2,0.0,0.9,19.8,0,0,0
140.2,0.0,0.9,18.6,0,0,0
157.3,0.0,0.7,17.3,0,0,0
-177.2,0.0,0.7,16.2,0,0,0
-162.5,0.0,0.8,15.1,0,0,0
-144.5,0.0,2.3,13.9,0,0,0
-130.0,0.0,3.5,13.3,0,0,0
-117.5,0.0,2.3,12.7,0,0,0
-107.2,0.0,2.5,12.3,0,0,0
-97.5,3.7,3.9,12.4,0,15,15
-88.3,15.4,2.9,13.7,702,43,230
-78.4,27.0,4.1,15.1,870,49,444
-66.6,38.2,6.1,16.4,931,63,639
-51.6,48.3,6.8,17.5,948,82,789
-31.1,56.1,6.8,18.4,950,99,887
-3.5,59.6,7.7,19.2,953,105,928
24.3,57.5,8.2,19.7,952,102,905
47.1,50.6,8.2,19.9,942,89,817
63.2,41.0,9.1,19.8,924,70,677
75.4,30.0,6.5,19.5,876,54,492
85.6,18.5,6.5,18.7,746,46,283
95.2,6.8,4.9,17.7,466,32,88
104.5,0.0,3.9,16.8,0,0,0
114.5,0.0,3.3,16.0,0,0,0
126.4,0.0,2.3,15.2,0,0,0
140.4,0.0,2.7,14.4,0,0,0
157.5,0.0,2.0,13.7,0,0,0
-177.3,0.0,2.0,13.4,0,0,0
-162.5,0.0,2.0,13.0,0,0,0
-145.0,0.0,1.7,12.7,0,0,0
-130.2,0.0,2.5,12.5,0,0,0
-118.0,0.0,1.5,12.3,0,0,0
-107.4,0.0,1.5,12.2,0,0,0
-98.1,4.0,1.7,12.4,0,18,18
-88.5,15.7,1.2,14.1,761,58,264
-78.5,27.3,1.7,15.8,920,91,513
-67.1,38.5,1.2,17.5,978,132,740
-52.1,48.6,1.7,18.9,812,288,897
-31.2,56.4,1.5,19.0,199,387,553
-3.5,60.0,1.1,19.1,150,426,556
24.5,57.8,1.3,19.1,120,425,527
47.3,50.9,3.3,19.0,121,381,475
63.5,41.2,2.3,18.7,118,325,403
76.1,30.2,2.7,18.3,102,245,297
86.2,18.7,1.8,17.6,107,140,174
95.4,7.0,1.2,16.8,61,46,53
105.1,0.0,1.7,16.1,0,0,0
115.1,0.0,2.1,15.5,0,0,0
126.6,0.0,3.5,14.9,0,0,0
140.6,0.0,5.3,14.3,0,0,0
157.6,0.0,8.6,13.7,0,0,0
-177.3,0.0,7.4,13.2,0,0,0
-162.5,0.0,8.6,12.7,0,0,0
-145.1,0.0,11.6,12.3,0,0,0
-130.3,0.0,8.2,12.0,0,0,0
-118.2,0.0,6.8,11.8,0,0,0
-107.5,0.0,9.7,11.6,0,0,0
-98.2,4.3,6.1,11.8,0,18,18
-89.0,16.0,9.7,13.0,287,106,185
-79.1,27.6,9.7,14.2,399,166,351
-67.3,38.8,10.2,15.4,425,238,504
-52.3,48.9,9.7,16.4,413,307,618
-31.3,56.8,7.7,17.4,500,308,726
-3.4,60.4,10.2,18.2,552,313,792
25.1,58.2,9.7,18.7,484,321,732
47.6,51.1,9.1,18.9,493,272,656
64.1,41.4,6.1,18.9,453,247,547
76.3,30.4,7.4,18.7,626,129,446
86.4,18.8,7.7,18.2,528,80,251
96.0,7.2,6.8,17.3,321,38,78
105.3,0.0,7.7,16.5,0,0,0
115.3,0.0,7.4,15.8,0,0,0
127.1,0.0,4.6,15.1,0,0,0
141.2,0.0,4.6,14.4,0,0,0
158.1,0.0,5.5,13.8,0,0,0
-177.4,0.0,5.3,13.3,0,0,0
-162.5,0.0,5.5,12.7,0,0,0
-145.2,0.0,8.6,12.2,0,0,0
-130.4,0.0,7.4,11.9,0,0,0
-118.3,0.0,10.7,11.6,0,0,0
-108.0,0.0,9.1,11.4,0,0,0
-98.3,4.6,6.8,11.6,0,17,17
-89.2,16.2,7.4,13.0,523,98,244
-79.2,27.9,8.2,14.5,902,51,473
-67.5,39.1,10.2,16.0,982,91,710
-52.4,49.2,12.7,17.3,810,242,855
-31.4,57.1,13.3,17.5,216,388,570
-3.4,60.7,11.9,17.7,175,448,600
25.3,58.5,10.2,17.9,219,408,595
48.2,51.4,11.0,17.7,127,368,467
64.4,41.6,14.1,17.4,79,316,368
76.5,30.6,15.8,16.9,72,235,271
87.0,19.0,12.3,16.2,13,125,129
96.2,7.3,8.6,15.4,0,36,36
105.4,0.0,8.2,14.7,0,0,0
115.5,0.0,5.8,14.1,0,0,0
127.3,0.0,4.6,13.5,0,0,0
141.3,0.0,5.1,13.0,0,0,0
158.3,0.0,4.1,12.4,0,0,0
-177.4,0.0,2.0,12.0,0,0,0
-162.5,0.0,1.5,11.5,0,0,0
-145.3,0.0,2.5,11.1,0,0,0
-130.5,0.0,2.3,10.8,0,0,0
-118.4,0.0,1.8,10.6,0,0,0
-108.2,0.0,2.1,10.4,0,0,0
-98.5,4.9,2.1,10.7,0,19,19
-89.3,16.5,3.7,12.1,319,108,198
-79.4,28.1,3.5,13.2,428,158,360
-68.0,39.4,5.3,14.4,501,215,533
-52.6,49.6,4.6,15.6,625,238,714
-31.5,57.5,1.7,16.5,553,295,761
-3.3,61.1,1.1,17.2,579,318,824
25.5,58.8,1.5,17.6,405,360,707
48.5,51.6,2.7,17.8,459,297,657
65.0,41.8,2.5,17.7,294,301,497
77.1,30.8,2.5,17.0,29,211,226
87.2,19.2,2.5,16.3,57,132,151
96.4,7.5,2.3,15.5,0,34,34
106.0,0.0,1.7,14.8,0,0,0
116.1,0.0,1.5,14.2,0,0,0
127.5,0.0,2.9,13.7,0,0,0
141.5,0.0,1.8,13.1,0,0,0
158.4,0.0,1.5,12.6,0,0,0
-177.5,0.0,1.2,12.1,0,0,0
-162.5,0.0,1.1,11.6,0,0,0
-145.3,0.0,2.3,11.1,0,0,0
-130.6,0.0,1.7,10.8,0,0,0
-118.5,0.0,1.1,10.5,0,0,0
-108.3,0.0,1.1,10.3,0,0,0
-99.0,5.1,0.7,10.7,0,23,23
-89.5,16.8,0.5,12.3,422,107,229
-79.6,28.4,0.5,13.7,727,84,430
-68.2,39.7,0.3,15.2,809,101,618
-53.2,49.9,0.5,16.5,840,125,767
-31.6,57.8,0.5,17.6,846,147,863
-3.2,61.5,0.5,18.4,847,157,901
26.2,59.1,0.9,19.0,837,156,874
49.1,51.9,0.8,19.3,843,130,794
65.2,42.0,0.8,19.4,831,102,658
77.4,30.9,0.8,19.0,798,73,483
87.4,19.4,0.8,18.3,672,58,281
97.0,7.7,0.7,17.3,394,41,93
106.2,0.0,1.0,16.3,0,0,0
116.3,0.0,0.8,15.4,0,0,0
128.1,0.0,1.1,14.5,0,0,0
142.1,0.0,0.3,13.6,0,0,0
158.5,0.0,0.1,12.7,0,0,0
-177.6,0.0,0.2,12.0,0,0,0
-162.6,0.0,0.4,11.1,0,0,0
-145.4,0.0,0.3,10.2,0,0,0
-131.1,0.0,0.5,9.7,0,0,0
-119.1,0.0,0.6,9.2,0,0,0
-108.4,0.0,0.6,8.9,0,0,0
-99.2,5.4,0.2,9.2,0,25,25
-90.0,17.0,0.1,10.7,420,109,232
-80.1,28.7,0.8,12.2,723,84,431
-68.4,39.9,1.1,13.5,759,121,608
-53.3,50.2,1.5,14.6,792,148,757
-32.1,58.2,2.3,15.6,786,180,848
-3.2,61.8,3.1,16.3,787,191,884
26.4,59.4,3.1,16.8,800,176,865
49.4,52.1,2.0,17.1,791,156,780
65.5,42.2,1.8,17.1,785,121,648
77.6,31.1,1.3,16.7,746,88,474
88.0,19.5,1.7,16.0,623,67,276
97.2,7.8,1.3,15.1,394,38,92
106.4,0.0,0.5,14.1,0,0,0
116.5,0.0,0.7,13.3,0,0,0
128.3,0.0,0.7,12.6,0,0,0
142.2,0.0,0.4,11.7,0,0,0
159.0,0.0,0.4,10.9,0,0,0
-178.0,0.0,0.2,10.4,0,0,0
-162.6,0.0,0.2,9.8,0,0,0
-145.5,0.0,0.3,9.2,0,0,0
-131.2,0.0,0.6,8.9,0,0,0
-119.2,0.0,0.3,8.6,0,0,0
-108.6,0.0,1.0,8.4,0,0,0
-99.3,5.7,0.7,8.7,0,26,26
-90.2,17.3,0.8,10.1,320,113,209
-80.3,28.9,2.0,11.5,580,124,404
-68.6,40.2,2.3,12.8,632,173,581
-53.5,50.5,2.3,13.8,563,249,684
-32.2,58.5,3.1,14.7,564,282,763
-3.1,62.2,3.5,15.4,596,289,816
26.6,59.7,5.5,15.9,559,305,787
50.0,52.4,5.8,16.0,461,300,665
66.1,42.4,4.9,16.0,479,237,560
78.2,31.3,5.5,15.6,354,201,384
88.2,19.7,5.1,14.9,130,151,195
97.4,8.0,3.9,14.0,86,57,68
106.6,0.0,1.8,13.2,0,0,0
117.0,0.0,1.1,12.6,0,0,0
128.4,0.0,1.0,11.9,0,0,0
142.4,0.0,0.7,11.2,0,0,0
159.2,0.0,0.9,10.5,0,0,0
-178.1,0.0,0.8,10.0,0,0,0
-162.6,0.0,0.4,9.4,0,0,0
-145.6,0.0,0.9,9.0,0,0,0
-131.3,0.0,0.3,8.7,0,0,0
-119.3,0.0,0.2,8.4,0,0,0
-109.1,0.0,0.5,8.4,0,0,0
-99.5,5.9,0.3,8.9,271,41,69
-90.3,17.6,0.5,10.1,609,64,248
-80.4,29.2,1.1,11.5,782,71,452
-69.1,40.5,1.2,12.8,844,91,639
-54.1,50.8,2.0,14.1,864,116,786
-32.3,58.9,3.7,15.2,877,133,884
-3.1,62.5,5.1,16.1,863,149,915
27.2,60.0,4.9,16.7,879,135,897
50.3,52.6,5.3,17.1,875,117,812
66.4,42.6,5.8,17.1,843,99,670
78.4,31.5,3.3,16.9,807,72,493
88.4,19.8,2.3,16.3,686,58,290
97.6,8.2,2.9,15.4,445,38,101
107.2,0.0,2.1,14.4,0,0,0
117.2,0.0,2.9,13.5,0,0,0
128.6,0.0,3.1,12.7,0,0,0
142.5,0.0,3.9,11.9,0,0,0
159.3,0.0,4.6,10.9,0,0,0
-178.1,0.0,4.9,10.3,0,0,0
-163.0,0.0,3.9,9.7,0,0,0
-146.0,0.0,5.5,9.3,0,0,0
-131.4,0.0,4.4,9.0,0,0,0
-119.4,0.0,3.5,8.7,0,0,0
-109.2,0.0,4.4,8.7,0,0,0
-99.6,6.2,4.4,9.2,233,34,59
-90.5,17.8,4.1,10.1,350,98,205
-81.0,29.5,2.9,11.3,403,178,377
-69.3,40.8,4.1,12.6,438,247,533
-54.2,51.1,5.8,13.6,504,265,657
-32.4,59.2,4.1,14.5,510,302,740
-3.0,62.9,3.5,15.3,506,321,772
27.4,60.3,2.7,15.8,510,308,751
50.5,52.8,3.9,16.2,504,273,675
66.6,42.8,4.4,16.2,439,259,558
79.0,31.6,5.5,16.0,427,182,406
89.0,20.0,6.1,15.5,350,114,234
98.2,8.4,5.8,14.7,222,49,81
107.3,0.0,5.5,13.9,0,0,0
117.4,0.0,4.1,13.2,0,0,0
129.2,0.0,3.7,12.7,0,0,0
143.1,0.0,3.1,12.0,0,0,0
159.4,0.0,3.1,11.3,0,0,0
-178.2,0.0,2.0,10.9,0,0,0
-163.0,0.0,1.5,10.4,0,0,0
-146.1,0.0,3.1,10.2,0,0,0
-131.5,0.0,4.1,9.9,0,0,0
-119.6,0.0,2.9,9.7,0,0,0
-109.4,0.0,2.5,9.7,0,0,0
-100.1,6.4,2.0,10.2,213,36,59
-91.0,18.1,3.3,11.2,321,104,204
-81.2,29.7,2.1,12.4,359,189,367
-69.5,41.0,2.3,13.5,394,261,520
-54.4,51.4,3.1,14.6,440,298,642
-32.5,59.5,3.7,15.6,464,324,724
-2.6,63.2,3.5,16.4,467,338,755
28.0,60.6,3.5,16.9,446,338,727
51.2,53.1,3.5,17.2,379,340,643
67.2,43.0,4.1,17.3,313,293,507
79.2,31.8,3.7,17.0,359,199,388
89.2,20.2,2.9,16.5,275,125,220
98.3,8.5,2.9,15.8,186,51,79
107.5,0.0,2.7,15.0,0,0,0
117.6,0.0,2.7,14.2,0,0,0
129.3,0.0,1.8,13.5,0,0,0
143.2,0.0,1.5,12.8,0,0,0
159.5,0.0,0.7,12.2,0,0,0
-178.2,0.0,0.4,11.5,0,0,0
-163.1,0.0,0.3,10.9,0,0,0
-146.2,0.0,0.5,10.5,0,0,0
-132.0,0.0,1.2,10.2,0,0,0
-120.1,0.0,1.5,10.0,0,0,0
-109.5,0.0,2.3,9.9,0,0,0
-100.3,6.7,3.5,10.5,314,36,73
-91.2,18.3,5.8,11.7,546,74,245
-81.3,30.0,6.8,13.1,714,93,450
-70.0,41.3,9.1,14.5,783,116,633
-54.6,51.7,9.7,15.8,792,152,773
-33.1,59.9,9.1,16.9,788,182,864
-2.5,63.5,8.6,17.8,795,189,901
28.2,60.9,7.4,18.5,782,189,872
51.4,53.3,11.4,18.9,774,167,788
67.5,43.2,7.7,19.0,779,126,659
79.4,32.0,7.7,18.7,753,88,487
89.4,20.3,6.8,18.1,624,71,288
98.5,8.7,6.8,17.2,390,44,103
108.1,0.0,6.1,16.3,0,1,1
118.1,0.0,6.8,15.2,0,0,0
129.5,0.0,7.1,14.2,0,0,0
143.4,0.0,6.5,13.2,0,0,0
159.6,0.0,4.4,12.3,0,0,0
-178.3,0.0,3.9,11.4,0,0,0
-163.1,0.0,3.9,10.4,0,0,0
-146.2,0.0,5.1,9.9,0,0,0
-132.1,0.0,3.9,9.4,0,0,0
-120.2,0.0,2.3,9.0,0,0,0
-110.0,0.0,1.7,9.0,0,0,0
-100.4,6.9,2.5,9.5,306,37,73
-91.3,18.5,1.3,10.6,513,80,243
-81.5,30.2,2.7,11.9,573,138,426
-70.2,41.5,1.5,13.0,651,168,600
-55.1,52.0,2.1,14.2,683,207,745
-33.2,60.2,2.9,15.2,653,260,826
-2.5,63.9,3.9,16.0,622,292,850
28.5,61.2,5.1,16.5,629,276,828
52.1,53.5,5.8,16.8,620,245,743
68.1,43.4,5.5,16.9,643,181,623
80.0,32.1,5.8,16.6,612,129,455
89.6,20.5,6.1,16.0,460,104,265
99.1,8.9,4.9,15.2,265,54,94
108.3,0.0,2.9,14.3,0,0,0
118.3,0.0,2.0,13.4,0,0,0
130.1,0.0,2.3,12.6,0,0,0
143.5,0.0,3.1,11.7,0,0,0
160.1,0.0,4.4,10.8,0,0,0
-178.3,0.0,3.5,10.2,0,0,0
-163.1,0.0,2.3,9.6,0,0,0
-146.3,0.0,2.9,9.2,0,0,0
-132.2,0.0,2.1,8.9,0,0,0
-120.3,0.0,1.7,8.7,0,0,0
-110.2,0.0,1.5,8.6,0,0,0
-100.6,7.2,2.5,9.3,380,39,87
-91.5,18.8,3.1,10.7,681,54,273
-82.1,30.4,2.9,12.2,818,65,479
-70.4,41.8,2.9,13.6,856,90,661
-55.3,52.2,3.9,15.0,878,113,807
-33.3,60.5,4.1,16.1,872,138,897
-2.4,64.2,3.9,17.0,875,146,933
29.1,61.5,4.1,17.7,865,144,905
52.3,53.8,2.5,18.1,863,124,820
68.3,43.6,1.8,18.2,847,99,683
80.2,32.3,1.8,17.9,815,72,507
90.2,20.7,2.1,17.3,702,58,305
99.3,9.0,3.5,16.3,470,39,113
108.4,0.0,2.3,15.3,0,1,1
118.5,0.0,1.5,14.6,0,0,0
130.2,0.0,1.5,13.9,0,0,0
144.1,0.0,0.8,13.1,0,0,0
160.2,0.0,1.5,12.5,0,0,0
-178.3,0.0,3.9,12.0,0,0,0
-163.1,0.0,3.7,11.4,0,0,0
-146.4,0.0,4.1,11.1,0,0,0
-132.3,0.0,4.6,10.8,0,0,0
-120.4,0.0,3.7,10.6,0,0,0
-110.3,0.0,2.9,10.5,0,0,0
-101.1,7.4,3.5,11.3,412,42,95
-92.0,19.0,4.6,12.6,698,61,288
-82.2,30.7,4.9,14.1,764,131,521
-70.6,42.0,5.5,15.0,331,302,524
-55.5,52.5,6.8,15.4,126,363,462
-33.4,60.8,6.5,16.2,340,409,706
-2.4,64.5,6.8,16.2,38,348,383
29.3,61.8,6.1,16.3,96,406,491
52.6,54.0,5.8,16.7,425,334,677
68.6,43.7,7.1,16.7,137,325,419
80.4,32.5,8.2,16.5,148,265,345
90.4,20.8,7.7,15.9,106,145,183
99.5,9.2,6.5,15.4,317,74,125
108.6,0.0,6.1,14.6,0,1,1
119.0,0.0,6.1,14.1,0,0,0
130.4,0.0,5.5,13.6,0,0,0
144.2,0.0,6.1,13.1,0,0,0
160.3,0.0,5.1,12.5,0,0,0
-178.4,0.0,6.8,12.1,0,0,0
-163.1,0.0,5.5,12.2,0,0,0
-146.5,0.0,3.7,12.1,0,0,0
-132.4,0.0,4.4,12.0,0,0,0
-120.5,0.0,3.5,11.9,0,0,0
-110.4,0.0,3.1,11.9,0,0,0
-101.2,7.6,5.3,12.1,0,25,25
-92.2,19.2,4.1,12.2,0,40,40
-82.4,30.9,5.1,12.7,0,100,100
-71.1,42.3,5.8,13.1,4,183,186
-56.1,52.8,5.1,13.7,17,309,323
-33.6,61.1,4.1,13.9,24,376,397
-2.3,64.9,3.3,15.2,35,402,433
29.5,62.0,2.9,15.6,25,387,410
53.2,54.2,3.5,16.0,39,382,414
69.2,43.9,4.4,16.2,31,309,330
81.0,32.6,4.9,16.3,136,250,324
90.6,21.0,4.9,16.3,285,143,245
100.0,9.3,5.8,16.0,312,70,121
109.2,0.0,4.9,15.5,0,2,2
119.2,0.0,4.6,15.0,0,0,0
130.5,0.0,4.4,14.5,0,0,0
144.3,0.0,5.3,14.0,0,0,0
160.4,0.0,4.4,13.4,0,0,0
-178.4,0.0,3.5,12.9,0,0,0
-163.2,0.0,3.1,12.4,0,0,0
-146.5,0.0,3.1,12.1,0,0,0
-132.5,0.0,3.3,11.8,0,0,0
-121.1,0.0,3.3,11.6,0,0,0
-110.5,0.0,1.1,11.3,0,0,0
-101.4,7.9,1.2,11.9,0,43,43
-92.3,19.5,1.5,12.3,0,111,111
-82.5,31.1,3.3,12.9,51,228,254
-71.3,42.5,3.5,13.5,71,307,355
-56.3,53.0,2.5,14.4,149,378,497
-34.1,61.4,2.7,14.9,101,417,506
-2.3,65.2,4.1,15.2,42,363,402
30.1,62.3,4.1,15.4,37,413,445
53.5,54.4,3.1,15.4,17,314,328
69.4,44.1,3.9,15.4,13,260,269
81.2,32.8,3.3,15.0,0,156,156
91.1,21.1,3.9,14.5,0,67,67
100.2,9.5,4.9,14.1,0,9,9
109.3,0.0,6.1,13.6,0,1,1
119.3,0.0,6.8,12.2,0,0,0
131.1,0.0,6.5,12.1,0,0,0
144.4,0.0,3.5,11.6,0,0,0
160.5,0.0,3.3,10.9,0,0,0
-178.4,0.0,3.5,10.3,0,0,0
-163.2,0.0,3.9,9.7,0,0,0
-147.0,0.0,4.4,9.4,0,0,0
-133.0,0.0,4.1,9.1,0,0,0
-121.2,0.0,3.3,8.8,0,0,0
-111.1,0.0,2.0,8.9,0,0,0
-101.5,8.1,2.1,8.9,0,7,7
-92.5,19.7,2.9,9.0,0,22,22
-83.1,31.4,1.8,9.1,0,39,39
-71.5,42.8,1.5,9.5,0,135,135
-56.4,53.3,1.0,11.5,703,301,865
-34.2,61.7,1.3,13.0,952,114,952
-2.2,65.5,1.5,14.1,822,233,980
30.3,62.6,0.8,14.4,167,419,568
54.1,54.6,0.8,14.7,278,370,597
70.0,44.3,1.1,14.5,67,287,334
81.4,33.0,1.5,13.8,0,42,42
91.3,21.3,1.7,13.1,0,25,25
100.4,9.7,1.8,12.4,0,9,9
109.5,0.0,1.8,12.2,0,1,1
119.5,0.0,1.7,11.7,0,0,0
131.2,0.0,1.8,11.2,0,0,0
144.6,0.0,1.7,10.8,0,0,0
160.6,0.0,2.7,10.3,0,0,0
-178.5,0.0,3.7,9.8,0,0,0
-163.2,0.0,4.6,9.1,0,0,0
-147.1,0.0,4.6,8.8,0,0,0
-133.1,0.0,4.4,8.4,0,0,0
-121.3,0.0,2.3,8.1,0,0,0
-111.2,0.0,1.7,7.9,0,0,0
-102.0,8.3,2.1,8.3,78,56,67
-93.0,19.9,2.5,8.9,165,151,207
-83.3,31.6,3.1,9.7,298,208,364
-72.1,43.0,4.1,10.6,366,277,527
-57.0,53.6,3.7,11.5,429,317,663
-34.4,62.0,4.1,12.3,551,315,801
-2.2,65.8,4.4,12.8,527,317,797
30.5,62.9,3.9,13.1,408,373,736
54.4,54.8,3.5,13.3,508,288,704
70.2,44.5,2.7,13.4,653,196,654
82.0,33.1,3.3,13.2,594,139,463
91.5,21.4,2.7,12.7,477,102,276
100.5,9.8,3.3,12.0,283,59,107
110.0,0.0,2.7,11.2,0,1,1
120.0,0.0,2.0,10.7,0,0,0
131.3,0.0,1.2,10.2,0,0,0
145.1,0.0,1.8,9.7,0,0,0
161.1,0.0,2.7,9.2,0,0,0
-178.5,0.0,3.1,9.5,0,0,0
-163.2,0.0,2.0,9.8,0,0,0
-147.1,0.0,1.6,9.9,0,0,0
-133.2,0.0,1.0,10.1,0,0,0
-121.4,0.0,0.5,10.2,0,0,0
-111.3,0.0,0.7,10.2,0,0,0
-102.2,8.5,1.4,11.1,405,42,102
-93.2,20.1,1.3,12.6,672,62,293
-83.4,31.8,2.4,14.1,824,67,501
-72.2,43.2,4.0,15.7,885,83,689
-57.2,53.8,6.0,17.2,883,114,827
-34.5,62.3,6.7,18.4,885,134,918
-2.2,66.1,5.1,19.4,889,140,953
31.1,63.1,5.2,20.2,876,141,922
54.6,55.1,7.9,20.6,866,125,835
70.5,44.6,5.7,20.7,839,105,694
82.2,33.3,7.0,20.5,768,91,512
92.1,21.6,4.4,19.9,650,70,310
101.1,10.0,3.9,19.0,405,47,117
110.2,0.0,2.6,17.9,0,1,1
120.2,0.0,1.8,17.4,0,0,0
131.5,0.0,2.6,16.9,0,0,0
145.2,0.0,2.7,16.4,0,0,0
161.1,0.0,3.1,15.8,0,0,0
-178.5,0.0,3.1,15.2,0,0,0
-163.3,0.0,3.7,14.6,0,0,0
-147.2,0.0,3.9,14.3,0,0,0
-133.3,0.0,3.1,13.9,0,0,0
-121.5,0.0,1.6,13.7,0,0,0
-111.4,0.0,1.4,13.7,0,1,1
-102.3,8.7,2.0,14.2,284,46,89
-93.3,20.3,3.1,15.1,336,120,236
-83.6,32.0,4.2,16.2,489,167,426
-72.4,43.4,4.2,17.3,559,208,592
-57.4,54.1,3.7,18.4,596,255,737
-35.1,62.6,4.2,19.3,641,273,842
-2.1,66.4,3.5,20.1,592,328,870
31.3,63.4,2.3,20.5,464,347,761
55.2,55.3,1.6,20.6,424,328,677
71.1,44.8,1.6,20.6,227,338,498
82.4,33.4,1.6,20.3,338,214,400
92.2,21.7,1.8,19.8,291,138,245
101.2,10.1,0.9,19.1,197,62,97
110.3,0.0,0.4,18.3,0,2,2
120.3,0.0,0.4,17.5,0,0,0
132.0,0.0,0.7,16.7,0,0,0
145.3,0.0,0.3,15.9,0,0,0
161.2,0.0,0.7,15.0,0,0,0
-178.6,0.0,0.8,14.5,0,0,0
-163.3,0.0,1.1,13.8,0,0,0
-147.3,0.0,1.6,13.5,0,0,0
-133.4,0.0,1.6,13.2,0,0,0
-122.0,0.0,1.1,12.9,0,0,0
-111.6,0.0,0.9,12.9,0,1,1
-102.4,8.9,0.4,13.7,466,39,111
-93.4,20.5,0.2,14.9,712,55,304
-84.1,32.2,0.3,16.2,831,66,508
-72.6,43.6,0.2,17.5,882,85,694
-57.6,54.3,0.7,18.8,905,106,840
-35.2,62.9,1.1,19.8,906,124,931
-2.1,66.7,1.3,20.6,922,125,971
31.6,63.6,1.4,21.3,927,117,947
55.5,55.5,1.8,21.7,933,98,867
71.3,45.0,0.5,21.8,936,74,736
83.0,33.6,0.6,21.6,904,55,555
92.4,21.9,0.5,21.0,812,46,349
101.4,10.3,0.4,20.1,612,34,144
110.5,0.0,0.2,19.1,0,3,3
120.5,0.0,0.2,18.2,0,0,0
132.1,0.0,0.2,17.4,0,0,0
145.4,0.0,0.3,16.5,0,0,0
161.3,0.0,0.4,15.7,0,0,0
-178.6,0.0,0.9,15.1,0,0,0
-163.3,0.0,1.0,14.4,0,0,0
-147.4,0.0,1.1,14.0,0,0,0
-133.5,0.0,1.3,13.7,0,0,0
-122.2,0.0,1.1,13.4,0,0,0
-112.1,0.0,1.8,13.4,0,1,1
-102.6,9.1,1.6,14.2,612,36,134
-93.6,20.7,1.7,15.4,829,66,359
-84.3,32.4,2.0,16.8,942,84,588
-73.2,43.9,3.7,18.1,988,118,802
-58.2,54.5,3.9,19.3,818,287,953
-35.4,63.1,2.7,19.3,108,415,512
-2.1,67.0,2.9,19.3,98,424,515
32.2,63.9,3.5,19.3,82,437,511
56.1,55.7,3.3,19.2,85,395,465
71.5,45.1,2.9,18.9,73,335,387
83.2,33.7,3.1,18.5,59,256,289
92.6,22.1,2.9,18.0,55,161,181
101.5,10.5,3.7,17.3,23,67,71
111.0,0.0,2.7,16.6,0,1,1
121.0,0.0,1.8,16.1,0,0,0
132.3,0.0,0.8,15.5,0,0,0
145.5,0.0,0.9,15.0,0,0,0
161.4,0.0,0.7,14.4,0,0,0
-179.0,0.0,0.5,14.3,0,0,0
-163.4,0.0,0.4,14.1,0,0,0
-147.4,0.0,0.5,14.0,0,0,0
-134.0,0.0,0.3,13.9,0,0,0
-122.3,0.0,0.3,13.8,0,0,0
-112.2,0.0,0.1,13.8,0,1,1
-103.1,9.3,0.3,14.5,226,55,91
-94.1,20.9,0.1,15.6,376,119,253
-84.4,32.6,0.1,16.8,402,199,416
-73.3,44.1,0.1,17.9,395,279,554
-58.4,54.8,0.1,18.9,440,311,670
-35.5,63.4,0.3,19.8,430,354,739
-2.1,67.3,0.5,20.5,461,340,765
32.4,64.1,0.2,21.0,400,374,735
56.3,55.9,0.4,21.3,401,338,670
72.1,45.3,0.6,21.4,331,302,537
83.4,33.9,1.1,21.1,183,284,386
93.1,22.2,1.1,20.6,157,175,235
102.1,10.6,0.7,19.9,106,73,92
111.2,0.0,0.5,19.1,0,1,1
121.1,0.0,0.6,18.5,0,0,0
132.4,0.0,0.5,17.9,0,0,0
146.0,0.0,1.1,17.3,0,0,0
161.4,0.0,1.6,16.6,0,0,0
-179.0,0.0,1.8,16.1,0,0,0
-163.4,0.0,0.9,15.5,0,0,0
