Az,hs,FF,Ta,G_Bn,G_Dh,G_Gh
78.6,37.7,1.5,18.6,11,220,227
91.2,28.6,1.2,18.3,15,185,193
102.4,19.5,0.9,17.5,11,124,128
113.5,10.8,1.7,18.4,7,65,66
125.1,2.8,2.6,18.0,0,8,8
137.1,0.0,2.6,16.9,0,0,0
149.6,0.0,1.5,15.5,0,0,0
163.3,0.0,2.4,14.6,0,0,0
177.4,0.0,2.2,13.6,0,0,0
-168.1,0.0,1.5,12.8,0,0,0
-154.2,0.0,1.3,11.6,0,0,0
-141.2,0.0,1.2,10.0,0,0,0
-129.0,0.3,0.8,10.5,0,1,1
-117.3,8.0,0.6,10.8,0,25,25
-106.2,16.5,0.4,11.5,0,66,66
-95.1,25.5,0.6,12.1,0,118,118
-83.1,34.6,0.8,12.5,0,113,113
-69.3,43.5,1.1,13.0,2,200,201
-52.5,51.6,0.7,13.9,10,261,268
-31.2,57.7,0.1,14.7,13,300,311
-4.4,60.6,0.0,15.5,16,335,350
22.5,59.1,0.1,16.2,22,350,369
46.1,53.9,0.3,16.8,41,372,405
64.2,46.4,0.5,17.3,83,325,385
78.5,37.7,0.8,17.9,334,260,464
91.2,28.5,0.7,18.4,675,116,438
102.4,19.4,0.5,18.3,466,96,251
113.5,10.7,0.6,17.9,460,47,133
125.1,2.8,1.1,17.1,0,16,16
137.1,0.0,0.9,16.6,0,0,0
149.5,0.0,1.3,16.1,0,0,0
163.3,0.0,1.7,15.7,0,0,0
177.4,0.0,2.1,15.2,0,0,0
-168.1,0.0,2.4,15.0,0,0,0
-154.2,0.0,2.6,14.8,0,0,0
-141.2,0.0,2.4,14.6,0,0,0
-129.0,0.2,2.6,14.6,0,2,2
-117.3,7.9,4.5,15.3,23,46,49
-106.2,16.4,3.4,15.3,4,97,98
-95.1,25.4,3.0,16.8,18,163,171
-83.1,34.5,2.4,17.8,20,224,236
-69.3,43.4,3.0,18.4,20,270,284
-52.5,51.5,1.9,19.3,25,311,331
-31.2,57.7,2.2,20.1,26,341,363
-4.5,60.5,2.4,20.7,17,341,356
22.4,59.1,2.2,21.0,15,319,331
46.0,53.9,2.2,21.2,15,282,294
64.1,46.3,2.1,21.2,9,240,246
78.4,37.6,1.9,21.0,5,196,199
91.1,28.5,1.7,20.6,0,129,129
102.3,19.4,1.6,20.1,0,85,85
113.4,10.7,1.7,19.5,0,41,41
125.0,2.7,2.1,18.9,0,3,3
137.0,0.0,2.2,18.2,0,0,0
149.5,0.0,3.3,17.6,0,0,0
163.2,0.0,3.4,16.9,0,0,0
177.3,0.0,3.0,16.3,0,0,0
-168.1,0.0,1.9,15.9,0,0,0
-154.2,0.0,1.5,15.5,0,0,0
-141.2,0.0,3.0,15.1,0,0,0
-129.0,0.1,1.7,15.1,0,2,2
-117.3,7.8,1.9,16.2,259,43,78
-106.2,16.3,2.8,17.8,350,91,189
-95.0,25.3,1.3,19.5,442,129,318
-83.1,34.4,2.4,21.5,543,157,464
-69.3,43.4,3.4,23.3,460,239,555
-52.5,51.4,5.0,24.9,428,291,626
-31.2,57.5,5.9,26.2,365,362,670
-4.5,60.4,6.7,27.2,315,391,665
22.4,59.0,7.8,28.1,375,363,684
45.6,53.8,7.8,28.7,430,302,649
64.1,46.3,10.2,28.9,349,302,555
78.4,37.6,11.9,29.0,563,172,515
91.0,28.5,11.2,28.6,602,109,396
102.3,19.4,13.2,27.8,561,73,259
113.4,10.6,9.5,26.7,457,44,129
124.6,2.6,8.3,25.3,0,12,12
136.6,0.0,7.3,23.5,0,0,0
149.4,0.0,9.1,21.7,0,0,0
163.2,0.0,7.8,19.9,0,0,0
177.3,0.0,8.3,18.1,0,0,0
-168.1,0.0,7.3,16.9,0,0,0
-154.2,0.0,6.7,15.7,0,0,0
-141.2,0.0,6.7,14.4,0,0,0
-129.0,0.0,7.3,14.4,0,1,1
-117.3,7.7,5.5,14.7,0,20,20
-106.2,16.2,4.7,16.3,149,106,147
-95.0,25.2,4.0,17.2,20,161,169
-83.0,34.3,2.2,18.1,64,256,291
-69.3,43.2,3.3,20.1,108,311,385
-52.4,51.3,3.8,20.2,6,233,238
-31.2,57.4,4.2,20.4,3,183,186
-4.6,60.3,3.8,19.9,0,81,81
22.3,58.9,3.4,19.8,0,139,140
45.5,53.7,2.1,20.6,89,364,436
63.6,46.2,1.6,21.1,82,324,383
78.3,37.5,2.6,21.7,283,269,441
90.6,28.4,2.4,22.4,752,165,523
102.2,19.3,1.9,22.6,796,74,337
113.3,10.6,1.9,22.2,630,48,163
124.5,2.6,1.5,21.5,296,20,37
136.5,0.0,1.5,20.1,0,0,0
149.4,0.0,1.3,18.8,0,0,0
163.2,0.0,0.6,17.4,0,0,0
177.3,0.0,0.9,16.1,0,0,0
-168.2,0.0,0.5,15.0,0,0,0
-154.2,0.0,0.4,13.9,0,0,0
-141.2,0.0,0.8,12.8,0,0,0
-128.6,0.0,0.8,12.7,0,2,2
-117.3,7.6,0.6,14.1,469,33,95
-106.1,16.1,0.8,16.0,701,42,236
-94.6,25.1,1.2,18.2,831,46,399
-83.0,34.2,1.3,20.5,898,55,560
-69.2,43.1,1.7,22.7,925,69,701
-52.4,51.2,2.2,24.8,938,82,813
-31.2,57.3,2.8,26.6,935,96,882
-4.6,60.2,4.2,28.0,932,101,910
22.2,58.8,3.3,29.2,926,101,893
45.4,53.7,3.3,29.9,919,92,832
63.5,46.2,2.4,30.2,906,78,732
78.2,37.5,4.0,30.1,884,63,601
90.5,28.4,2.6,29.5,827,52,445
102.2,19.3,2.2,28.3,706,49,282
113.2,10.5,2.1,26.7,500,41,133
124.5,2.5,3.3,25.0,0,9,9
136.5,0.0,3.6,23.3,0,0,0
149.4,0.0,4.0,21.5,0,0,0
163.1,0.0,3.0,19.8,0,0,0
177.3,0.0,3.8,18.1,0,0,0
-168.2,0.0,4.4,17.2,0,0,0
-154.2,0.0,4.7,16.3,0,0,0
-141.1,0.0,5.0,15.3,0,0,0
-128.6,0.0,5.9,15.3,0,2,2
-117.2,7.5,3.6,16.4,332,37,80
-106.1,16.0,2.6,18.1,515,64,205
-94.6,25.0,2.8,20.0,646,82,354
-82.6,34.1,2.4,22.0,656,120,488
-69.2,43.0,3.3,23.9,684,153,620
-52.4,51.1,4.7,25.8,706,179,728
-31.2,57.2,5.5,27.4,675,221,789
-5.0,60.1,5.0,28.7,644,250,808
22.1,58.7,5.2,29.7,652,244,802
45.3,53.6,6.2,30.3,593,244,721
63.4,46.1,6.2,30.5,563,219,625
78.2,37.4,6.9,30.4,531,181,503
90.4,28.3,7.8,29.7,462,151,369
102.1,19.2,8.3,28.7,421,102,240
113.2,10.5,7.3,27.3,322,53,111
124.4,2.4,4.7,25.8,0,9,9
136.4,0.0,3.3,24.5,0,0,0
149.3,0.0,1.1,23.2,0,0,0
163.1,0.0,1.1,21.9,0,0,0
177.2,0.0,1.7,20.7,0,0,0
-168.2,0.0,1.2,20.2,0,0,0
-154.2,0.0,0.9,19.7,0,0,0
-141.1,0.0,1.9,19.2,0,0,0
-128.6,0.0,2.8,19.3,0,3,3
-117.2,7.3,2.2,20.5,510,33,98
-106.1,15.8,2.8,22.2,717,42,237
-94.5,24.9,3.3,24.1,850,49,407
-82.5,34.0,2.4,26.3,934,88,611
-69.2,42.9,3.0,28.5,872,177,770
-52.4,50.9,3.0,29.9,715,189,744
-31.2,57.1,3.6,31.2,614,287,803
-5.1,60.0,2.8,30.8,44,337,375
22.1,58.6,5.0,30.7,41,383,418
45.2,53.5,5.9,29.6,6,183,188
63.3,46.0,4.7,29.1,18,263,276
78.1,37.4,4.4,28.7,80,261,309
90.4,28.2,5.0,27.9,3,151,152
102.0,19.1,4.7,27.0,0,66,66
113.1,10.4,4.2,26.0,0,12,12
124.4,2.4,3.8,25.1,0,3,3
136.4,0.0,3.4,24.0,0,0,0
149.3,0.0,2.4,22.8,0,0,0
163.1,0.0,2.6,21.6,0,0,0
177.2,0.0,3.0,20.6,0,0,0
-168.2,0.0,2.4,19.4,0,0,0
-154.2,0.0,2.2,18.2,0,0,0
-141.1,0.0,3.0,17.1,0,0,0
-128.5,0.0,3.6,17.1,0,1,1
-117.2,7.2,1.2,17.6,0,30,30
-106.1,15.7,2.4,18.7,50,102,116
-94.5,24.7,2.1,19.3,1,133,134
-82.5,33.9,2.6,20.9,73,245,285
-69.1,42.8,2.4,22.3,97,313,379
-52.3,50.8,1.7,24.1,228,348,525
-31.2,57.0,3.3,24.7,22,328,346
-5.1,59.8,2.6,24.8,18,257,272
21.6,58.5,2.4,25.9,202,386,558
45.1,53.4,3.6,26.9,269,356,572
63.2,45.9,5.0,27.7,438,274,589
77.6,37.3,3.6,28.5,790,171,650
90.3,28.2,3.0,28.8,861,51,457
101.6,19.0,2.6,28.6,726,57,294
113.1,10.3,1.5,27.8,519,48,141
124.3,2.3,1.3,26.8,204,20,31
136.3,0.0,1.3,24.7,0,0,0
149.2,0.0,1.3,22.6,0,0,0
163.0,0.0,1.3,20.5,0,0,0
177.2,0.0,1.7,18.4,0,0,0
-168.2,0.0,1.2,16.4,0,0,0
-154.2,0.0,3.0,14.2,0,0,0
-141.1,0.0,4.2,12.3,0,0,0
-128.5,0.0,3.6,12.3,0,2,2
-117.1,7.1,1.3,13.2,279,38,72
-106.0,15.6,0.6,14.7,450,68,189
-94.5,24.6,0.7,16.3,348,146,290
-82.5,33.8,1.1,17.9,369,204,409
-69.1,42.7,1.5,19.8,467,232,549
-52.3,50.7,2.6,21.4,470,266,630
-31.1,56.8,3.0,23.0,513,278,707
-5.1,59.7,4.0,24.2,493,299,725
21.5,58.4,3.3,25.1,410,341,690
45.0,53.3,2.4,25.6,363,336,627
63.2,45.8,3.4,25.8,403,277,567
77.5,37.2,2.6,25.9,514,182,493
90.2,28.1,3.0,25.5,490,143,374
101.5,19.0,3.4,24.6,447,89,234
112.6,10.2,2.8,23.4,381,50,118
124.2,2.2,3.6,22.1,0,10,10
136.3,0.0,3.4,20.0,0,0,0
149.2,0.0,3.3,17.9,0,0,0
162.6,0.0,1.5,15.8,0,0,0
177.2,0.0,1.5,13.7,0,0,0
-168.2,0.0,1.2,12.3,0,0,0
-154.2,0.0,1.6,10.9,0,0,0
-141.1,0.0,1.3,9.5,0,0,0
-128.5,0.0,1.2,9.5,0,1,1
-117.1,7.0,1.1,10.3,268,38,70
-105.6,15.5,1.5,11.6,498,65,198
-94.4,24.5,2.4,13.6,716,117,414
-82.4,33.7,3.3,15.5,740,107,517
-69.0,42.5,4.7,17.5,851,100,675
-52.2,50.5,5.5,19.4,876,118,795
-31.1,56.7,5.5,20.8,660,264,815
-5.2,59.6,4.4,20.8,84,371,443
21.5,58.2,5.0,20.4,24,353,373
44.5,53.2,3.0,19.8,14,290,301
63.1,45.7,3.0,19.3,20,293,308
77.4,37.1,3.4,18.7,26,253,269
90.1,28.0,3.3,18.0,29,200,213
101.4,18.9,4.2,17.1,13,116,120
112.5,10.1,3.0,16.2,173,61,92
124.2,2.1,2.8,15.1,0,3,3
136.2,0.0,1.9,14.5,0,0,0
149.1,0.0,2.1,13.9,0,0,0
162.6,0.0,2.2,13.3,0,0,0
177.1,0.0,1.9,12.7,0,0,0
-168.2,0.0,0.8,12.7,0,0,0
-154.2,0.0,1.2,12.5,0,0,0
-141.1,0.0,2.1,12.4,0,0,0
-128.5,0.0,1.7,12.4,0,1,1
-117.1,6.8,1.6,13.1,67,44,52
-105.5,15.4,1.6,14.4,158,111,153
-94.4,24.4,2.8,16.0,338,145,285
-82.4,33.5,4.2,17.9,442,184,428
-68.6,42.4,5.2,19.7,397,261,529
-52.2,50.4,6.2,21.3,419,291,614
-31.1,56.5,7.3,22.8,468,295,686
-5.2,59.4,6.2,24.1,475,305,714
21.4,58.1,5.0,25.0,377,358,678
44.5,53.1,5.0,25.5,342,341,615
62.6,45.6,4.0,25.7,243,333,506
77.3,37.0,4.7,25.4,200,273,394
90.1,27.9,4.5,25.0,310,173,318
101.3,18.8,5.2,24.2,300,108,204
112.5,10.0,3.4,23.0,90,67,83
124.1,2.0,1.6,21.8,0,7,7
136.1,0.0,2.2,19.8,0,0,0
149.1,0.0,1.7,17.8,0,0,0
162.5,0.0,2.2,15.9,0,0,0
177.1,0.0,1.3,13.9,0,0,0
-168.2,0.0,0.9,12.3,0,0,0
-154.2,0.0,0.7,10.7,0,0,0
-141.0,0.0,0.5,9.0,0,0,0
-128.4,0.0,0.4,9.0,0,1,1
-117.0,6.7,0.2,9.7,160,39,57
-105.5,15.2,0.3,11.0,338,80,169
-94.3,24.2,0.1,12.4,356,143,289
-82.3,33.4,0.3,13.9,344,207,396
-68.5,42.3,0.6,15.6,395,257,523
-52.1,50.3,0.9,17.4,510,255,648
-31.1,56.4,0.8,18.9,503,291,710
-5.2,59.3,0.8,20.4,572,284,775
21.3,58.0,1.2,21.5,619,254,779
44.4,52.9,0.8,22.3,635,228,734
62.5,45.5,1.9,22.6,582,204,619
77.3,36.9,1.9,22.6,548,172,501
89.6,27.8,1.5,22.1,488,142,369
101.3,18.7,1.2,21.1,400,101,230
112.4,9.9,1.1,19.9,273,59,106
124.1,1.9,1.1,18.4,0,8,8
136.1,0.0,0.9,17.4,0,0,0
149.0,0.0,0.8,16.4,0,0,0
162.5,0.0,0.8,15.3,0,0,0
177.1,0.0,1.3,14.3,0,0,0
-168.2,0.0,1.6,14.0,0,0,0
-154.2,0.0,1.1,13.7,0,0,0
-141.0,0.0,2.2,13.4,0,0,0
-128.4,0.0,1.2,13.4,0,1,1
-116.6,6.5,1.2,14.0,0,35,35
-105.4,15.1,1.9,14.8,14,97,101
-94.3,24.1,2.6,16.1,71,176,205
-82.2,33.3,2.4,17.5,99,264,318
-68.4,42.1,3.4,19.0,143,315,411
-52.1,50.1,3.6,20.6,267,336,541
-31.0,56.2,4.2,22.5,506,297,717
-5.2,59.1,6.7,24.6,826,210,919
21.2,57.8,5.5,26.1,746,213,845
44.3,52.8,6.5,26.7,348,350,628
62.4,45.4,6.7,26.6,108,327,404
77.2,36.8,4.2,25.9,21,226,239
89.5,27.7,5.0,25.3,106,196,245
101.2,18.6,4.7,24.9,525,105,273
112.3,9.8,3.8,24.0,286,62,111
123.6,1.7,3.3,22.9,0,9,9
136.0,0.0,2.4,20.9,0,0,0
148.6,0.0,1.1,18.9,0,0,0
162.5,0.0,1.1,17.0,0,0,0
177.1,0.0,1.3,15.0,0,0,0
-168.2,0.0,1.7,12.9,0,0,0
-154.2,0.0,1.3,10.9,0,0,0
-140.6,0.0,1.1,8.9,0,0,0
-128.3,0.0,0.9,8.9,0,1,1
-116.5,6.4,0.4,9.5,81,38,47
-105.4,14.9,0.2,10.1,62,103,119
-94.2,24.0,0.2,11.4,87,182,217
-82.2,33.1,0.1,12.5,89,261,309
-68.4,42.0,0.9,13.7,127,324,409
-52.0,50.0,1.1,14.9,131,369,469
-31.0,56.1,1.5,16.2,224,386,572
-5.2,59.0,1.5,17.2,215,404,588
21.2,57.7,2.4,17.8,134,397,510
44.2,52.7,2.6,18.2,151,368,488
62.3,45.3,3.8,18.5,213,337,489
77.1,36.7,3.4,18.4,154,273,365
89.4,27.6,2.8,18.1,149,217,285
101.1,18.5,2.8,17.4,110,128,163
112.2,9.7,0.6,16.4,0,47,47
123.5,1.6,0.4,15.3,0,2,2
135.6,0.0,0.6,14.2,0,0,0
148.5,0.0,0.3,13.0,0,0,0
162.4,0.0,0.2,12.1,0,0,0
177.1,0.0,0.4,11.0,0,0,0
-168.2,0.0,0.3,10.6,0,0,0
-154.2,0.0,0.6,10.0,0,0,0
-140.6,0.0,1.9,9.4,0,0,0
-128.3,0.0,2.2,9.4,0,1,1
-116.5,6.2,2.6,10.1,213,35,58
-105.3,14.8,3.3,11.4,369,74,168
-94.1,23.8,2.2,12.7,350,139,281
-82.1,33.0,2.1,14.6,564,146,453
-68.3,41.8,2.2,16.3,450,239,539
-51.6,49.8,3.0,17.7,346,327,591
-30.6,55.9,3.8,18.8,262,373,589
-5.2,58.8,4.2,19.8,339,374,664
21.1,57.5,5.5,20.7,413,336,684
44.1,52.5,6.2,21.4,493,273,664
62.2,45.2,6.2,21.4,220,335,492
76.6,36.6,5.0,21.3,306,244,426
89.3,27.5,5.2,20.7,161,203,277
101.0,18.4,5.5,19.7,56,128,146
112.2,9.6,5.5,18.5,7,56,57
123.5,1.5,2.8,17.2,0,2,2
135.5,0.0,3.4,16.4,0,0,0
148.5,0.0,3.6,15.7,0,0,0
162.4,0.0,2.6,14.9,0,0,0
177.0,0.0,1.9,14.2,0,0,0
-168.2,0.0,1.5,14.0,0,0,0
-154.1,0.0,0.9,13.9,0,0,0
-140.5,0.0,1.7,13.7,0,0,0
-128.3,0.0,1.3,13.7,0,0,0
-116.4,6.1,0.7,14.5,154,34,50
-105.3,14.6,0.4,15.7,147,105,143
-94.1,23.7,0.5,17.3,354,135,277
-82.0,32.8,0.6,19.0,337,211,394
-68.2,41.7,1.3,20.6,298,279,477
-51.5,49.7,2.4,22.2,332,324,578
-30.5,55.7,3.3,23.5,290,373,613
-5.3,58.6,3.4,24.6,342,364,656
21.0,57.4,3.3,25.5,331,370,649
43.6,52.4,2.4,26.1,273,357,573
62.1,45.1,2.6,26.3,279,311,508
76.5,36.5,2.1,26.3,216,280,408
89.2,27.4,2.6,25.9,288,178,310
100.6,18.2,2.8,25.1,268,108,192
112.1,9.5,2.2,24.0,101,65,81
123.4,1.4,2.4,22.8,0,5,5
135.5,0.0,2.6,20.9,0,0,0
148.4,0.0,3.0,19.0,0,0,0
162.4,0.0,3.8,17.1,0,0,0
177.0,0.0,2.6,15.1,0,0,0
-168.2,0.0,2.4,13.5,0,0,0
-154.1,0.0,2.1,11.9,0,0,0
-140.5,0.0,2.2,10.3,0,0,0
-128.2,0.0,3.0,10.2,0,0,0
-116.4,5.9,3.0,10.9,217,33,56
-105.2,14.5,2.2,12.0,269,82,149
-94.0,23.5,1.9,13.4,353,134,275
-81.6,32.7,2.2,15.1,392,191,403
-68.2,41.5,2.4,16.9,478,226,543
-51.4,49.5,4.0,18.9,587,241,687
-30.5,55.6,3.3,20.5,549,273,725
-5.3,58.4,4.2,21.6,450,322,705
20.6,57.2,5.0,22.4,392,346,675
43.5,52.2,5.5,23.0,486,276,660
61.6,44.9,5.2,23.3,522,227,596
76.4,36.3,4.4,23.3,543,167,489
89.1,27.2,3.6,22.9,601,111,386
100.5,18.1,3.4,22.0,436,85,220
112.0,9.3,3.6,20.7,268,55,99
123.3,1.2,3.6,19.3,0,7,7
135.4,0.0,3.0,18.5,0,0,0
148.4,0.0,1.9,17.7,0,0,0
162.3,0.0,2.2,16.9,0,0,0
177.0,0.0,1.7,16.1,0,0,0
-168.2,0.0,2.4,16.1,0,0,0
-154.1,0.0,2.4,16.1,0,0,0
-140.5,0.0,1.9,16.1,0,0,0
-128.2,0.0,1.9,16.1,0,0,0
-116.3,5.8,1.1,16.6,0,27,27
-105.1,14.3,0.9,17.3,62,94,109
-93.5,23.4,1.3,18.5,17,155,161
-81.5,32.5,1.1,19.4,9,196,201
-68.1,41.4,1.6,19.8,5,189,192
-51.3,49.3,1.9,21.2,55,346,388
-30.4,55.4,1.7,22.2,30,364,389
-5.3,58.2,1.9,23.0,30,377,403
20.5,57.0,1.5,23.4,21,325,343
43.4,52.1,1.3,24.1,122,362,459
61.5,44.8,0.9,24.9,317,308,532
76.3,36.2,1.1,25.5,500,192,488
89.1,27.1,1.1,25.5,245,186,297
100.4,18.0,0.5,25.4,593,82,265
111.5,9.2,0.6,24.8,488,38,116
123.3,1.1,0.6,23.9,0,10,10
135.3,0.0,0.6,22.6,0,0,0
148.3,0.0,0.9,21.3,0,0,0
162.3,0.0,0.7,20.0,0,0,0
177.0,0.0,0.5,18.8,0,0,0
-168.2,0.0,0.2,17.6,0,0,0
-154.1,0.0,0.2,16.4,0,0,0
-140.4,0.0,0.3,15.3,0,0,0
-128.1,0.0,0.7,15.2,0,0,0
-116.3,5.6,1.1,16.2,526,25,77
-105.1,14.2,0.6,17.9,711,56,230
-93.5,23.2,0.9,20.1,850,79,414
-81.4,32.4,2.6,22.2,926,80,576
-67.6,41.2,3.3,24.3,962,90,724
-51.3,49.1,3.6,26.2,972,84,819
-30.4,55.2,3.0,27.8,780,240,880
-5.3,58.0,4.2,27.9,161,388,525
20.4,56.8,4.4,27.8,90,382,457
43.3,51.9,5.9,27.4,43,369,404
61.4,44.6,6.2,26.8,25,299,316
76.2,36.1,8.7,26.1,31,246,264
88.6,27.0,7.8,25.2,24,189,200
100.3,17.8,8.3,24.1,1,102,102
111.5,9.0,8.3,23.0,0,37,37
123.2,0.9,6.7,21.9,0,2,2
135.3,0.0,4.7,21.0,0,0,0
148.3,0.0,6.7,20.1,0,0,0
162.3,0.0,6.2,19.2,0,0,0
176.6,0.0,8.3,18.2,0,0,0
-168.2,0.0,8.7,17.8,0,0,0
-154.0,0.0,7.8,17.4,0,0,0
-140.4,0.0,9.1,16.9,0,0,0
-128.1,0.0,9.5,16.8,0,0,0
-116.2,5.4,5.9,17.6,227,30,52
-105.0,14.0,5.5,18.7,265,79,143
-93.4,23.1,4.5,20.2,280,144,254
-81.3,32.2,3.6,21.9,406,189,405
-67.5,41.1,4.7,23.6,362,258,496
-51.2,49.0,5.2,25.3,450,275,615
-30.3,55.0,7.8,26.8,471,287,673
-5.3,57.8,7.3,28.1,506,299,727
20.4,56.6,8.7,29.2,579,254,738
43.2,51.7,7.8,29.9,595,222,689
61.3,44.5,7.8,30.2,523,224,591
76.1,35.9,5.9,30.2,531,173,484
88.5,26.8,5.0,29.8,490,129,350
100.2,17.7,5.5,28.8,324,103,202
111.4,8.9,5.2,27.7,290,57,101
123.1,0.8,4.0,26.3,0,5,5
135.2,0.0,2.2,25.6,0,0,0
148.2,0.0,2.6,24.9,0,0,0
162.2,0.0,2.1,24.2,0,0,0
176.6,0.0,3.0,23.4,0,0,0
-168.2,0.0,4.4,23.3,0,0,0
-154.0,0.0,3.4,23.2,0,0,0
-140.3,0.0,3.0,23.1,0,0,0
-128.0,0.0,3.0,23.1,0,0,0
-116.1,5.3,2.1,23.5,17,31,32
-104.5,13.9,1.9,24.5,53,93,105
-93.3,22.9,1.5,25.5,26,160,170
-81.2,32.1,2.4,26.7,64,238,272
-67.4,40.9,3.3,27.7,31,288,309
-51.1,48.8,3.0,28.6,35,346,372
-30.3,54.8,3.4,29.6,82,370,437
-5.3,57.6,4.4,30.5,104,394,482
20.3,56.4,4.2,31.3,110,389,481
43.1,51.6,4.7,31.6,41,364,397
61.2,44.3,4.0,31.8,70,311,360
75.6,35.8,3.4,31.8,29,249,266
88.4,26.7,5.2,31.0,18,177,185
100.1,17.6,4.0,30.7,2,102,103
111.3,8.7,4.4,30.0,0,35,35
123.0,0.6,4.0,29.2,0,1,1
135.2,0.0,3.6,27.9,0,0,0
148.2,0.0,3.6,26.5,0,0,0
162.2,0.0,3.0,25.1,0,0,0
176.6,0.0,3.6,23.7,0,0,0
-168.2,0.0,3.6,22.4,0,0,0
-153.6,0.0,5.0,20.9,0,0,0
-140.3,0.0,6.5,19.5,0,0,0
-127.5,0.0,5.0,19.4,0,0,0
-116.1,5.1,4.2,20.1,184,34,50
-104.5,13.7,4.7,21.5,395,64,158
-93.2,22.7,4.7,23.2,430,115,281
-81.1,31.9,6.2,25.2,518,152,425
-67.3,40.7,4.7,26.9,423,238,514
-51.0,48.6,5.5,28.7,508,249,630
-30.2,54.6,4.4,30.1,373,343,647
-5.3,57.4,4.4,31.5,550,281,745
20.3,56.2,5.0,32.4,442,315,683
43.0,51.4,6.2,33.1,497,266,654
61.1,44.1,4.5,33.2,313,305,523
75.5,35.6,4.0,32.8,167,264,361
88.3,26.5,3.8,31.9,105,207,254
100.0,17.4,3.4,30.8,88,119,145
111.2,8.6,3.8,29.4,0,44,44
122.6,0.4,2.2,28.0,0,1,1
135.1,0.0,1.6,26.1,0,0,0
148.2,0.0,0.9,24.2,0,0,0
162.2,0.0,1.5,22.3,0,0,0
176.6,0.0,1.6,20.5,0,0,0
-168.2,0.0,0.9,19.4,0,0,0
-153.5,0.0,0.9,18.4,0,0,0
-140.2,0.0,1.5,17.3,0,0,0
-127.5,0.0,2.6,17.3,0,0,0
-115.6,4.9,1.2,18.0,198,28,45
-104.4,13.5,1.6,19.2,254,81,140
-93.1,22.6,1.5,20.7,350,128,262
-81.0,31.7,1.6,22.6,474,169,418
-67.2,40.5,2.1,24.4,450,228,521
-50.5,48.4,2.6,26.2,519,243,632
-30.1,54.4,3.3,27.8,570,246,709
-5.3,57.2,2.2,29.2,558,279,748
20.2,56.0,3.3,30.4,640,240,771
42.5,51.2,5.0,31.2,634,220,714
60.6,44.0,4.2,31.6,586,194,601
75.4,35.4,4.0,31.6,583,153,491
88.2,26.4,3.8,31.2,581,103,361
99.6,17.2,3.0,30.2,425,82,208
111.2,8.4,3.8,29.0,229,48,81
122.5,0.2,4.0,27.7,0,3,3
135.0,0.0,2.6,25.6,0,0,0
148.1,0.0,2.1,23.5,0,0,0
162.1,0.0,1.9,21.5,0,0,0
176.6,0.0,1.1,19.4,0,0,0
-168.1,0.0,1.5,17.6,0,0,0
-153.5,0.0,2.6,15.8,0,0,0
-140.2,0.0,4.7,13.9,0,0,0
-127.4,0.0,5.2,13.9,0,0,0
-115.5,4.7,3.6,14.5,190,27,43
-104.3,13.3,3.3,15.7,282,74,139
-93.0,22.4,3.8,17.4,400,118,271
-80.5,31.6,3.6,19.2,454,168,406
-67.1,40.4,4.2,21.0,510,203,533
-50.4,48.2,4.7,22.7,460,267,610
-30.0,54.2,5.5,24.3,546,266,709
-5.2,57.0,5.9,25.7,555,265,731
20.1,55.8,7.3,26.7,520,284,714
42.4,51.0,7.3,27.5,623,224,708
60.5,43.8,8.7,27.9,650,171,621
75.3,35.3,9.1,28.0,613,142,496
88.1,26.2,6.2,27.5,558,114,361
99.5,17.1,5.5,26.7,445,85,216
111.1,8.2,6.7,25.4,278,48,88
122.4,0.1,7.8,24.1,0,4,4
134.6,0.0,6.9,22.1,0,0,0
148.1,0.0,5.5,20.0,0,0,0
162.1,0.0,5.2,18.0,0,0,0
176.5,0.0,5.5,16.0,0,0,0
-168.1,0.0,4.0,14.3,0,0,0
-153.5,0.0,3.0,12.6,0,0,0
-140.1,0.0,3.4,11.0,0,0,0
-127.3,0.0,2.6,11.0,0,0,0
-115.4,4.6,2.1,11.5,143,30,41
-104.2,13.2,1.9,12.4,124,93,121
-92.5,22.2,1.7,13.6,280,138,244
-80.4,31.4,1.6,15.4,429,173,396
-67.0,40.2,2.1,17.2,435,235,516
-50.3,48.0,2.8,18.9,469,262,611
-29.6,54.0,3.0,20.5,546,265,707
-5.2,56.8,3.0,21.8,562,262,732
20.1,55.6,3.4,22.8,529,266,703
42.3,50.8,4.4,23.4,540,249,667
60.3,43.6,4.2,23.7,431,255,552
75.2,35.1,4.5,23.6,433,198,447
87.6,26.0,4.0,23.2,481,130,341
99.4,16.9,4.7,22.2,287,96,180
110.6,8.1,4.0,21.0,153,48,69
122.3,0.0,3.6,19.6,0,2,2
134.5,0.0,3.0,18.8,0,0,0
148.0,0.0,1.6,17.9,0,0,0
162.1,0.0,2.4,17.0,0,0,0
176.5,0.0,1.9,16.2,0,0,0
-168.1,0.0,1.5,15.9,0,0,0
-153.4,0.0,1.7,15.7,0,0,0
-140.1,0.0,0.6,15.4,0,0,0
-127.3,0.0,0.7,15.4,0,0,0
-115.4,4.4,1.1,15.7,0,19,19
-104.1,13.0,1.2,16.2,0,67,67
-92.4,22.1,1.1,17.0,2,124,124
-80.3,31.2,1.9,17.8,7,176,180
-66.5,40.0,1.7,18.5,10,222,228
-50.2,47.8,1.6,19.0,12,262,271
-29.5,53.8,1.5,19.8,18,297,312
