Az,hs,FF,Ta,G_Bn,G_Dh,G_Gh
-114.4,62.5,1.0,32.8,550,310,798
-131.5,74.9,2.8,33.7,532,345,859
165.1,80.0,1.7,34.6,449,380,822
122.3,70.6,2.1,35.2,542,326,837
112.1,57.5,1.7,35.5,557,267,737
109.3,43.9,2.4,35.5,507,227,578
109.2,30.1,0.9,35.1,519,145,406
110.5,16.4,0.6,34.1,341,87,183
113.2,2.9,0.6,32.9,0,12,12
117.2,0.0,2.1,32.6,0,0,0
123.1,0.0,2.4,32.1,0,0,0
131.4,0.0,2.4,31.6,0,0,0
144.1,0.0,3.8,31.2,0,0,0
162.0,0.0,3.4,30.7,0,0,0
-175.5,0.0,3.4,30.5,0,0,0
-154.5,0.0,2.4,30.3,0,0,0
-138.6,0.0,0.9,30.2,0,0,0
-128.1,0.0,0.2,30.1,0,0,0
-120.5,0.0,0.3,30.1,0,0,0
-115.5,0.0,0.7,30.0,0,0,0
-112.2,7.9,0.2,30.2,0,15,15
-110.1,21.5,0.7,30.3,0,56,56
-109.1,35.2,1.2,30.8,0,121,121
-110.0,48.9,1.7,31.1,1,155,156
-114.4,62.5,0.9,31.3,1,176,177
-131.4,74.9,0.4,31.7,5,211,216
165.3,80.0,0.2,31.9,4,187,191
122.4,70.6,0.2,32.1,5,207,212
112.2,57.6,0.0,32.3,1,211,212
109.3,43.9,0.2,32.2,2,170,172
109.2,30.2,0.3,32.0,0,128,128
110.5,16.5,0.2,31.7,0,51,51
113.2,3.0,0.2,31.1,0,4,4
117.2,0.0,0.9,30.5,0,0,0
123.1,0.0,3.8,30.8,0,0,0
131.4,0.0,1.9,29.1,0,0,0
144.0,0.0,0.4,30.5,0,0,0
161.6,0.0,1.0,30.4,0,0,0
-175.6,0.0,0.2,30.4,0,0,0
-154.5,0.0,0.6,30.1,0,0,0
-138.6,0.0,2.1,30.1,0,0,0
-128.1,0.0,1.7,30.0,0,0,0
-120.5,0.0,2.8,30.0,0,0,0
-115.5,0.0,2.1,30.0,0,0,0
-112.2,7.8,1.5,30.1,0,20,20
-110.1,21.4,4.2,30.2,0,66,66
-109.1,35.1,1.7,30.7,0,119,119
-110.0,48.9,0.4,31.1,2,159,160
-114.4,62.4,0.3,31.4,1,193,193
-131.3,74.8,0.4,31.7,3,211,214
165.4,80.0,1.2,31.8,3,217,220
122.4,70.7,0.9,32.1,3,207,210
112.2,57.6,0.4,32.1,1,185,185
109.3,44.0,0.6,32.2,0,149,149
109.2,30.2,0.6,32.1,0,99,99
110.5,16.5,0.6,31.9,0,47,47
113.2,3.0,0.7,31.5,0,3,3
117.2,0.0,0.1,31.0,0,0,0
123.1,0.0,0.2,30.1,0,0,0
131.3,0.0,0.1,28.8,0,0,0
144.0,0.0,1.0,29.9,0,0,0
161.5,0.0,0.9,29.4,0,0,0
-176.0,0.0,0.1,29.4,0,0,0
-154.6,0.0,0.0,29.0,0,0,0
-139.0,0.0,0.0,28.7,0,0,0
-128.1,0.0,0.1,27.8,0,0,0
-120.5,0.0,0.0,28.8,0,0,0
-115.5,0.0,0.3,28.9,0,0,0
-112.2,7.8,1.2,29.1,0,26,26
-110.1,21.4,0.6,29.4,0,101,101
-109.1,35.1,0.4,30.2,7,194,198
-110.0,48.8,0.2,30.8,15,282,293
-114.3,62.4,0.1,31.5,20,339,357
-131.3,74.8,0.0,31.9,26,353,378
166.0,80.0,0.1,32.3,28,368,395
122.5,70.7,0.2,32.7,18,384,401
112.2,57.7,0.3,32.8,16,321,334
109.3,44.0,0.4,32.8,7,224,229
109.2,30.3,0.6,32.5,0,150,150
110.5,16.6,0.5,32.2,0,71,71
113.2,3.1,1.2,31.7,0,3,3
117.2,0.0,0.7,31.2,0,0,0
123.1,0.0,1.0,30.6,0,0,0
131.3,0.0,1.0,30.1,0,0,0
143.6,0.0,0.3,29.5,0,0,0
161.5,0.0,0.4,29.0,0,0,0
-176.1,0.0,0.7,28.5,0,0,0
-154.6,0.0,2.8,27.7,0,0,0
-139.0,0.0,1.7,27.6,0,0,0
-128.1,0.0,1.2,27.3,0,0,0
-120.5,0.0,0.9,27.1,0,0,0
-115.5,0.0,0.9,27.1,0,0,0
-112.2,7.7,1.7,27.5,52,51,57
-110.1,21.3,0.9,28.2,68,153,178
-109.1,35.0,0.7,29.2,134,257,334
-110.0,48.8,0.6,30.2,112,372,456
-114.3,62.3,0.4,30.9,115,418,519
-131.2,74.8,0.1,31.7,143,497,635
166.2,80.0,0.7,32.4,139,510,647
122.5,70.8,0.4,32.7,122,442,557
112.2,57.7,1.5,32.7,36,384,415
109.3,44.1,0.7,32.6,36,317,342
109.2,30.3,0.4,32.2,20,206,216
110.4,16.6,0.2,31.7,11,106,109
113.2,3.1,0.1,31.0,0,3,3
117.2,0.0,0.1,30.4,0,0,0
123.0,0.0,0.4,29.9,0,0,0
131.3,0.0,0.4,29.3,0,0,0
143.5,0.0,0.9,28.7,0,0,0
161.5,0.0,0.4,27.7,0,0,0
-176.1,0.0,0.4,27.9,0,0,0
-155.0,0.0,0.6,27.4,0,0,0
-139.1,0.0,1.5,27.3,0,0,0
-128.1,0.0,0.9,27.2,0,0,0
-120.5,0.0,0.2,27.1,0,0,0
-115.5,0.0,0.2,27.1,0,0,0
-112.2,7.7,0.4,27.4,0,35,35
-110.1,21.3,0.4,28.1,9,128,131
-109.1,35.0,1.0,29.3,152,252,339
-109.6,48.7,0.9,30.8,285,343,557
-114.3,62.3,0.7,32.0,196,420,593
-131.1,74.7,0.9,32.6,88,439,525
166.3,80.0,1.0,33.1,154,466,618
122.5,70.8,0.4,34.3,528,332,831
112.2,57.8,1.9,35.0,541,295,752
109.3,44.1,2.1,35.6,742,195,712
109.2,30.4,4.2,35.3,368,194,380
110.4,16.7,1.5,34.7,473,88,224
113.2,3.2,0.6,33.6,0,17,17
117.2,0.0,0.1,32.7,0,0,0
123.0,0.0,0.1,31.7,0,0,0
131.2,0.0,0.1,30.8,0,0,0
143.5,0.0,0.2,29.8,0,0,0
161.4,0.0,0.0,28.9,0,0,0
-176.1,0.0,0.1,27.9,0,0,0
-155.1,0.0,0.4,26.8,0,0,0
-139.1,0.0,1.0,26.2,0,0,0
-128.1,0.0,1.5,25.6,0,0,0
-120.5,0.0,0.7,25.2,0,0,0
-115.5,0.0,0.2,25.2,0,0,0
-112.2,7.6,0.3,25.7,266,41,76
-110.1,21.2,0.2,26.5,242,140,228
-109.1,35.0,0.4,27.7,386,208,429
-109.6,48.7,0.7,28.8,377,309,592
-114.2,62.2,0.7,29.9,477,317,739
-130.6,74.7,1.2,30.8,475,359,818
166.4,80.1,2.4,31.7,553,384,929
122.5,70.9,3.8,32.2,484,341,798
112.2,57.8,2.4,32.3,272,388,618
109.2,44.2,1.9,32.1,191,330,463
109.2,30.4,2.1,31.6,104,241,294
110.4,16.7,0.9,30.8,74,123,144
113.2,3.2,0.2,29.9,0,7,7
117.2,0.0,0.1,29.1,0,0,0
122.6,0.0,0.5,28.3,0,0,0
131.2,0.0,1.0,27.5,0,0,0
143.5,0.0,1.2,26.7,0,0,0
161.4,0.0,0.3,25.9,0,0,0
-176.2,0.0,0.2,25.5,0,0,0
-155.1,0.0,0.1,25.0,0,0,0
-139.1,0.0,0.3,24.7,0,0,0
-128.1,0.0,0.6,24.4,0,0,0
-120.5,0.0,0.4,24.1,0,0,0
-115.5,0.0,0.0,24.0,0,0,0
-112.2,7.6,0.0,24.5,185,44,68
-110.0,21.2,0.0,25.5,369,118,251
-109.1,34.9,0.1,26.8,594,155,495
-109.5,48.7,0.9,28.2,620,222,687
-114.2,62.2,2.4,29.1,336,398,695
-130.5,74.7,2.8,29.8,307,436,733
166.6,80.1,3.8,29.9,134,465,597
122.5,70.9,1.5,30.4,276,437,697
112.1,57.9,0.5,30.5,246,387,596
109.2,44.2,1.0,30.5,491,236,578
109.2,30.5,1.9,30.3,546,134,411
110.4,16.8,3.8,29.6,430,78,202
113.2,3.2,2.1,28.7,0,23,23
117.1,0.0,0.5,28.0,0,0,0
122.6,0.0,0.0,27.3,0,0,0
131.2,0.0,0.6,26.5,0,0,0
143.4,0.0,0.7,25.8,0,0,0
161.3,0.0,0.5,25.1,0,0,0
-176.2,0.0,0.5,24.8,0,0,0
-155.1,0.0,0.4,24.5,0,0,0
-139.1,0.0,1.0,24.3,0,0,0
-128.1,0.0,0.5,24.2,0,0,0
-120.5,0.0,0.5,24.1,0,0,0
-115.5,0.0,0.4,24.0,0,0,0
-112.2,7.5,1.0,24.7,349,37,82
-110.0,21.1,2.1,26.1,575,79,287
-109.0,34.9,2.8,27.8,694,114,511
-109.5,48.6,5.3,29.5,765,142,715
-114.1,62.2,3.4,31.0,758,192,862
-130.3,74.7,2.4,32.3,773,213,958
167.1,80.2,1.0,33.2,797,206,992
122.5,71.0,0.9,34.2,821,176,951
112.1,57.9,2.1,34.7,834,138,845
109.2,44.3,6.9,34.7,807,108,671
109.1,30.5,5.3,34.2,740,80,455
110.4,16.8,4.8,33.1,581,57,225
113.1,3.3,4.8,32.0,0,14,14
117.1,0.0,5.3,31.3,0,0,0
122.5,0.0,3.4,30.5,0,0,0
131.1,0.0,1.7,29.8,0,0,0
143.4,0.0,0.6,29.0,0,0,0
161.2,0.0,0.4,28.2,0,0,0
-176.3,0.0,1.0,27.6,0,0,0
-155.1,0.0,3.1,27.0,0,0,0
-139.1,0.0,0.6,26.7,0,0,0
-128.1,0.0,1.0,26.3,0,0,0
-120.5,0.0,1.0,26.1,0,0,0
-115.4,0.0,0.6,26.1,0,0,0
-112.1,7.5,0.6,26.3,0,34,34
-109.6,21.1,0.4,26.9,27,147,157
-108.6,34.8,0.4,27.7,91,257,309
-109.4,48.6,1.5,29.1,484,287,649
-114.1,62.1,3.4,30.7,790,235,933
-130.2,74.7,3.8,31.4,312,393,694
167.2,80.2,2.1,32.0,348,450,793
122.4,71.0,0.4,31.9,55,351,403
112.1,58.0,0.4,31.8,46,388,428
109.2,44.3,0.4,31.3,14,215,224
109.1,30.6,0.4,30.6,0,42,42
110.3,16.8,2.1,29.9,0,57,57
113.1,3.3,1.0,29.3,0,3,3
117.1,0.0,0.4,29.1,0,0,0
122.5,0.0,0.9,28.9,0,0,0
131.1,0.0,1.7,28.3,0,0,0
143.3,0.0,0.4,28.4,0,0,0
161.2,0.0,1.0,28.2,0,0,0
-176.3,0.0,3.1,28.3,0,0,0
-155.1,0.0,3.1,28.2,0,0,0
-139.1,0.0,1.2,28.3,0,0,0
-128.1,0.0,4.4,28.3,0,0,0
-120.5,0.0,3.4,28.3,0,0,0
-115.4,0.0,4.2,28.3,0,0,0
-112.1,7.4,2.1,28.5,0,17,17
-109.6,21.0,1.2,28.7,0,62,62
-108.6,34.8,2.4,29.1,0,112,112
-109.4,48.5,4.4,28.6,1,156,156
-113.6,62.1,5.3,29.5,1,189,190
-130.0,74.7,6.9,30.1,3,205,208
167.4,80.3,5.9,30.5,3,211,214
122.4,71.1,3.1,30.7,3,203,205
112.0,58.0,3.1,30.8,1,185,185
109.1,44.4,3.4,30.5,0,144,144
109.1,30.6,3.1,30.2,0,96,96
110.3,16.9,1.9,29.8,0,47,47
113.1,3.3,3.1,28.3,0,3,3
117.0,0.0,4.4,28.2,0,0,0
122.4,0.0,3.1,29.5,0,0,0
131.0,0.0,2.4,29.4,0,0,0
143.2,0.0,2.4,29.0,0,0,0
161.1,0.0,2.8,27.8,0,0,0
-176.4,0.0,1.3,28.8,0,0,0
-155.2,0.0,2.5,28.6,0,0,0
-139.1,0.0,2.5,28.0,0,0,0
-128.1,0.0,1.9,27.5,0,0,0
-120.5,0.0,2.5,26.4,0,0,0
-115.4,0.0,1.1,27.9,0,0,0
-112.1,7.4,1.0,28.2,0,21,21
-109.5,21.0,1.1,28.6,0,81,81
-108.5,34.7,0.7,29.0,0,142,142
-109.3,48.5,0.5,29.2,6,203,208
-113.5,62.1,0.5,29.3,1,247,248
-129.5,74.7,1.3,30.1,4,246,249
167.5,80.3,2.8,30.3,4,261,265
122.3,71.2,2.2,30.5,6,252,258
111.6,58.1,1.3,30.4,1,195,196
109.1,44.4,1.3,30.4,0,131,131
109.0,30.6,2.2,30.3,0,82,82
110.3,16.9,1.7,30.0,0,37,37
113.0,3.4,0.5,29.7,0,2,2
116.6,0.0,0.2,29.4,0,0,0
122.4,0.0,0.4,29.1,0,0,0
130.6,0.0,0.5,28.8,0,0,0
143.2,0.0,0.7,28.5,0,0,0
161.1,0.0,1.3,28.0,0,0,0
-176.4,0.0,1.7,27.9,0,0,0
-155.2,0.0,2.2,27.7,0,0,0
-139.1,0.0,3.5,27.5,0,0,0
-128.1,0.0,3.1,27.4,0,0,0
-120.4,0.0,1.1,27.2,0,0,0
-115.4,0.0,1.5,27.3,0,0,0
-112.1,7.3,1.7,27.3,0,17,17
-109.5,20.9,1.9,27.1,0,49,49
-108.5,34.7,1.0,28.0,0,56,56
-109.3,48.5,1.7,28.6,4,179,182
-113.4,62.0,1.1,29.0,3,178,181
-129.3,74.7,2.2,29.9,45,389,432
167.6,80.4,1.1,30.8,55,462,516
122.3,71.2,0.7,31.3,53,348,399
111.5,58.2,1.1,32.1,257,406,625
109.0,44.5,1.9,32.6,433,267,570
108.6,30.7,1.1,32.9,711,101,464
110.2,17.0,0.7,32.9,496,99,243
112.6,3.4,1.5,32.3,0,18,18
116.5,0.0,2.2,31.7,0,0,0
122.3,0.0,2.5,31.1,0,0,0
130.5,0.0,2.5,30.5,0,0,0
143.1,0.0,1.9,29.9,0,0,0
161.0,0.0,0.4,29.3,0,0,0
-176.4,0.0,0.2,28.6,0,0,0
-155.2,0.0,0.8,27.8,0,0,0
-139.1,0.0,1.5,27.4,0,0,0
-128.1,0.0,1.5,27.1,0,0,0
-120.4,0.0,1.9,26.8,0,0,0
-115.3,0.0,1.0,26.8,0,0,0
-112.0,7.2,0.3,27.4,210,55,82
-109.4,20.9,0.4,28.3,183,147,212
-108.4,34.6,0.1,29.4,262,246,395
-109.2,48.4,0.3,30.2,105,346,425
-113.3,62.0,0.5,31.0,127,422,534
-129.1,74.7,0.2,31.7,120,492,607
168.1,80.5,1.5,32.4,245,452,694
122.2,71.3,2.5,33.1,572,318,859
111.4,58.2,1.3,33.8,578,288,780
108.6,44.5,0.5,33.9,399,282,562
108.5,30.7,0.5,33.5,187,229,325
110.2,17.0,0.3,32.9,118,113,147
112.5,3.4,1.0,32.1,0,5,5
116.5,0.0,1.7,31.2,0,0,0
122.3,0.0,1.0,30.3,0,0,0
130.5,0.0,0.2,29.3,0,0,0
143.1,0.0,0.7,28.4,0,0,0
160.6,0.0,0.5,27.5,0,0,0
-176.5,0.0,0.1,26.8,0,0,0
-155.2,0.0,0.1,25.9,0,0,0
-139.0,0.0,0.2,25.5,0,0,0
-128.0,0.0,0.1,25.1,0,0,0
-120.4,0.0,0.0,24.8,0,0,0
-115.3,0.0,0.0,24.7,0,0,0
-111.6,7.2,0.1,25.1,139,42,59
-109.4,20.8,0.2,26.2,394,111,251
-108.4,34.6,0.5,27.4,358,212,416
-109.1,48.4,0.4,28.6,326,317,561
-113.2,62.0,0.0,29.8,451,337,736
-128.5,74.7,0.0,30.9,499,334,815
168.2,80.6,0.2,31.6,417,393,804
122.1,71.4,1.0,32.1,466,351,793
111.4,58.3,1.3,32.3,251,388,602
108.5,44.6,2.2,32.2,235,326,491
108.5,30.8,1.7,31.8,332,194,364
110.1,17.0,0.8,31.1,308,109,199
112.5,3.5,0.8,30.2,0,15,15
116.4,0.0,1.1,29.5,0,0,0
122.2,0.0,0.5,28.9,0,0,0
130.4,0.0,0.7,28.2,0,0,0
142.6,0.0,1.0,27.6,0,0,0
160.5,0.0,1.1,27.0,0,0,0
-176.5,0.0,1.7,26.7,0,0,0
-155.2,0.0,1.7,26.3,0,0,0
-139.0,0.0,1.3,26.2,0,0,0
-127.6,0.0,1.5,26.0,0,0,0
-120.3,0.0,4.2,25.9,0,0,0
-115.2,0.0,1.5,25.9,0,0,0
-111.5,7.1,1.0,26.1,0,35,35
-109.4,20.8,0.5,26.7,3,120,121
-108.3,34.5,1.0,27.6,33,255,274
-109.1,48.3,0.3,28.5,57,340,382
-113.1,62.0,0.5,29.3,37,412,445
-128.3,74.7,0.8,30.0,66,460,524
168.2,80.7,0.7,30.7,127,468,593
121.6,71.5,0.5,31.1,66,450,513
111.3,58.3,0.5,31.3,51,395,438
108.4,44.6,0.5,31.3,71,315,365
108.4,30.8,0.5,31.0,23,200,211
110.1,17.0,0.4,30.4,0,81,81
112.4,3.5,0.5,29.6,0,3,3
116.4,0.0,0.8,29.5,0,0,0
122.2,0.0,0.8,29.1,0,0,0
130.3,0.0,1.7,28.8,0,0,0
142.5,0.0,1.9,27.9,0,0,0
160.4,0.0,1.3,28.1,0,0,0
-176.6,0.0,0.8,27.7,0,0,0
-155.2,0.0,0.4,27.0,0,0,0
-138.6,0.0,1.1,27.0,0,0,0
-127.6,0.0,0.3,27.3,0,0,0
-120.3,0.0,1.0,27.2,0,0,0
-115.2,0.0,1.9,27.2,0,0,0
-111.5,7.1,0.4,27.4,0,13,13
-109.3,20.7,1.3,27.7,0,72,72
-108.2,34.5,1.9,27.9,0,111,111
-108.6,48.3,3.8,27.4,0,145,145
-112.5,62.0,3.1,28.7,2,200,202
-128.1,74.7,3.1,29.0,4,241,244
168.3,80.8,3.5,29.2,4,238,242
121.5,71.5,3.1,29.1,3,229,232
111.2,58.4,4.8,27.5,1,180,181
108.4,44.7,6.6,29.1,0,150,150
108.3,30.8,4.8,29.1,0,75,75
109.6,17.1,5.9,29.1,0,35,35
112.4,3.5,2.5,28.9,0,4,4
116.3,0.0,1.9,28.5,0,0,0
122.1,0.0,2.2,28.1,0,0,0
130.3,0.0,3.8,27.8,0,0,0
142.4,0.0,2.5,27.5,0,0,0
160.4,0.0,2.8,27.2,0,0,0
-176.6,0.0,1.3,26.9,0,0,0
-155.2,0.0,1.1,26.5,0,0,0
-138.6,0.0,1.3,26.4,0,0,0
-127.5,0.0,1.7,26.2,0,0,0
-120.2,0.0,0.7,26.1,0,0,0
-115.2,0.0,0.5,26.1,0,0,0
-111.4,7.0,0.2,26.4,10,40,41
-109.2,20.7,0.0,27.4,211,143,218
-108.2,34.5,0.3,28.4,147,261,344
-108.5,48.3,0.8,29.7,303,328,554
-112.4,61.9,1.3,30.6,222,414,610
-127.4,74.7,1.0,31.4,189,451,633
168.4,80.9,0.5,31.6,48,405,452
121.3,71.6,0.2,31.9,108,441,544
111.1,58.4,0.1,32.0,82,386,456
108.3,44.7,0.7,31.6,7,210,215
108.3,30.9,0.5,31.0,0,131,131
109.5,17.1,0.3,30.5,0,78,78
112.3,3.5,0.4,29.8,0,4,4
116.2,0.0,0.2,29.5,0,0,0
122.0,0.0,0.3,29.2,0,0,0
130.2,0.0,0.3,28.8,0,0,0
142.4,0.0,0.0,28.4,0,0,0
160.3,0.0,0.2,27.9,0,0,0
-177.0,0.0,0.2,27.9,0,0,0
-155.2,0.0,0.2,27.7,0,0,0
-138.5,0.0,0.3,27.5,0,0,0
-127.5,0.0,0.3,27.4,0,0,0
-120.2,0.0,0.7,27.2,0,0,0
-115.1,0.0,0.8,27.2,0,0,0
-111.4,6.9,1.3,27.6,23,42,45
-109.2,20.6,1.1,28.3,21,140,147
-108.1,34.4,1.1,29.3,69,259,298
-108.4,48.3,1.1,30.2,74,339,395
-112.3,61.9,1.3,30.1,33,402,431
-127.2,74.7,2.5,31.2,43,430,471
168.4,81.0,0.8,31.5,25,331,356
121.2,71.7,0.7,32.1,48,430,476
110.6,58.5,0.2,32.3,29,377,402
108.2,44.7,1.3,32.4,73,317,368
108.2,30.9,0.3,32.1,28,222,236
109.5,17.1,0.3,31.5,0,90,90
112.2,3.5,0.4,31.0,0,4,4
116.2,0.0,1.9,30.7,0,0,0
121.6,0.0,2.8,30.3,0,0,0
130.1,0.0,3.5,30.0,0,0,0
142.3,0.0,1.5,29.6,0,0,0
160.2,0.0,2.5,29.3,0,0,0
-177.1,0.0,3.5,29.1,0,0,0
-155.1,0.0,3.1,28.9,0,0,0
-138.5,0.0,1.9,28.8,0,0,0
-127.4,0.0,2.8,28.7,0,0,0
-120.1,0.0,1.1,28.7,0,0,0
-115.0,0.0,0.5,28.7,0,0,0
-111.3,6.9,0.7,28.9,0,12,12
-109.1,20.6,0.4,30.0,427,136,286
-108.0,34.4,0.8,31.4,683,125,511
-108.3,48.2,2.2,32.9,783,228,812
-112.1,61.9,2.2,33.3,187,406,571
-126.5,74.8,1.1,33.5,62,368,428
168.5,81.1,1.3,34.2,362,353,711
121.0,71.8,1.7,33.3,0,78,78
110.5,58.6,1.5,32.7,0,69,69
108.1,44.8,2.2,32.3,0,55,55
108.1,30.9,2.5,31.8,0,38,38
109.4,17.1,3.1,31.4,0,19,19
112.2,3.5,2.5,31.0,0,4,4
116.1,0.0,0.8,30.7,0,0,0
121.5,0.0,0.3,30.2,0,0,0
130.0,0.0,0.0,29.4,0,0,0
142.2,0.0,0.1,30.0,0,0,0
160.1,0.0,0.4,29.7,0,0,0
-177.1,0.0,0.2,29.0,0,0,0
-155.1,0.0,0.1,27.8,0,0,0
-138.4,0.0,0.5,28.5,0,0,0
-127.4,0.0,1.3,28.5,0,0,0
-120.1,0.0,1.5,28.4,0,0,0
-114.6,0.0,2.2,28.4,0,0,0
-111.2,6.8,2.5,28.6,0,31,31
-109.0,20.5,1.0,29.0,0,99,99
-107.5,34.3,1.1,29.6,8,201,206
-108.2,48.2,0.8,30.2,20,307,322
-111.6,61.9,0.8,30.9,33,381,410
-126.3,74.8,0.3,31.6,25,427,451
168.5,81.2,2.2,31.9,16,383,398
120.4,71.9,2.5,32.1,27,353,379
110.3,58.6,1.1,32.1,18,336,352
107.6,44.8,0.8,32.3,32,290,313
108.0,31.0,1.3,32.0,0,129,129
109.3,17.2,1.3,31.5,0,19,19
112.1,3.5,1.0,31.1,0,4,4
116.0,0.0,1.0,30.5,0,0,0
121.4,0.0,1.1,30.0,0,0,0
129.5,0.0,0.5,29.4,0,0,0
142.1,0.0,0.8,28.8,0,0,0
160.1,0.0,1.1,28.2,0,0,0
-177.1,0.0,0.4,27.7,0,0,0
-155.1,0.0,0.3,27.2,0,0,0
-138.4,0.0,0.8,26.9,0,0,0
-127.3,0.0,1.3,26.6,0,0,0
-120.0,0.0,0.1,26.4,0,0,0
-114.5,0.0,0.5,26.4,0,0,0
-111.2,6.8,0.4,26.9,365,33,76
-108.6,20.5,0.7,28.2,666,59,292
-107.4,34.3,0.5,29.7,799,83,533
-108.1,48.2,0.2,31.3,887,114,775
-111.4,61.9,1.3,32.8,826,244,973
-125.6,74.8,0.7,32.9,93,424,514
168.6,81.3,0.7,32.7,29,454,483
120.3,71.9,1.9,32.8,23,409,430
110.2,58.7,4.2,32.6,16,329,343
107.5,44.9,1.7,32.2,15,263,274
107.5,31.0,1.1,31.6,5,174,177
109.2,17.2,1.0,31.0,0,93,93
112.0,3.5,0.2,30.2,0,5,5
115.6,0.0,0.3,29.7,0,0,0
121.3,0.0,0.3,29.1,0,0,0
129.5,0.0,0.4,28.5,0,0,0
142.0,0.0,0.4,28.0,0,0,0
160.0,0.0,0.7,27.4,0,0,0
-177.1,0.0,0.2,27.1,0,0,0
-155.1,0.0,1.9,26.7,0,0,0
-138.3,0.0,3.1,26.4,0,0,0
-127.2,0.0,1.7,26.2,0,0,0
-119.5,0.0,0.1,26.0,0,0,0
-114.4,0.0,0.0,25.8,0,0,0
-111.1,6.7,0.1,26.3,0,32,32
-108.5,20.4,0.2,28.1,515,115,295
-107.3,34.3,0.4,29.9,830,78,545
-107.5,48.2,1.3,31.5,916,80,763
-111.2,61.9,1.7,33.0,794,236,937
-125.3,74.9,3.1,32.8,92,389,478
168.6,81.5,1.5,32.8,66,449,514
120.0,72.0,0.7,32.8,81,426,503
110.1,58.7,1.9,32.5,38,397,429
107.4,44.9,1.0,32.1,28,303,322
107.4,31.0,1.5,31.5,10,190,195
109.1,17.2,2.2,30.7,0,86,86
111.5,3.5,1.3,29.9,0,4,4
115.5,0.0,2.5,29.4,0,0,0
121.2,0.0,1.7,28.9,0,0,0
129.4,0.0,1.3,28.5,0,0,0
141.5,0.0,0.1,28.0,0,0,0
159.5,0.0,0.2,27.5,0,0,0
-177.2,0.0,0.1,27.2,0,0,0
-155.0,0.0,0.3,26.8,0,0,0
-138.3,0.0,0.2,26.4,0,0,0
-127.2,0.0,0.2,26.2,0,0,0
-119.5,0.0,0.2,26.0,0,0,0
-114.4,0.0,0.4,25.8,0,0,0
-111.0,6.6,1.3,26.3,0,32,32
-108.4,20.4,1.9,28.2,527,114,297
-107.2,34.2,3.8,29.9,797,83,531
-107.4,48.1,4.2,31.7,893,114,780
-111.0,61.9,3.5,33.0,775,236,920
-124.6,74.9,1.5,33.0,96,390,483
168.6,81.6,2.2,32.9,31,462,493
119.4,72.1,0.5,33.0,80,465,541
109.5,58.8,0.7,32.9,86,393,466
107.3,44.9,1.1,32.4,58,319,359
107.4,31.0,1.1,31.9,33,227,244
109.1,17.2,2.5,31.1,21,110,116
111.4,3.5,1.0,30.2,0,8,8
115.4,0.0,0.8,29.6,0,0,0
121.2,0.0,0.3,29.0,0,0,0
129.3,0.0,0.5,28.4,0,0,0
141.4,0.0,0.7,27.8,0,0,0
159.4,0.0,0.4,27.2,0,0,0
-177.2,0.0,0.2,26.7,0,0,0
-155.0,0.0,0.4,26.2,0,0,0
-138.2,0.0,0.7,25.7,0,0,0
-127.1,0.0,0.5,25.5,0,0,0
-119.4,0.0,1.0,25.2,0,0,0
-114.3,0.0,1.0,25.1,0,0,0
-110.5,6.6,2.5,25.3,0,18,18
-108.3,20.3,4.2,26.2,56,133,152
-107.1,34.2,4.8,27.4,125,272,343
-107.3,48.1,4.2,28.4,177,357,489
-110.5,61.9,3.8,29.3,174,420,573
-124.2,75.0,1.7,29.8,86,442,525
168.6,81.8,0.7,30.2,75,484,558
119.2,72.2,0.7,30.4,81,422,499
109.3,58.8,0.2,30.1,15,299,312
107.1,45.0,0.7,30.0,47,310,343
107.3,31.1,0.8,29.6,12,195,201
108.6,17.2,1.5,29.0,7,102,104
111.4,3.5,0.4,28.3,0,3,3
115.3,0.0,0.1,27.4,0,0,0
121.1,0.0,0.5,27.3,0,0,0
129.2,0.0,0.4,26.8,0,0,0
141.3,0.0,0.8,26.2,0,0,0
159.4,0.0,0.2,25.8,0,0,0
-177.2,0.0,0.1,25.5,0,0,0
-154.6,0.0,0.1,25.0,0,0,0
-138.1,0.0,0.0,24.6,0,0,0
-127.0,0.0,0.0,24.4,0,0,0
-119.3,0.0,0.0,24.1,0,0,0
-114.2,0.0,0.1,24.0,0,0,0
-110.5,6.5,0.0,24.4,0,31,31
-108.2,20.3,0.2,25.4,116,138,178
-107.0,34.2,0.3,26.9,365,223,428
-107.2,48.1,0.7,27.9,197,348,495
-110.3,61.9,0.5,29.2,461,340,747
-123.5,75.0,0.5,30.1,306,438,733
168.6,81.9,0.8,30.2,98,459,556
118.6,72.3,0.5,30.5,199,442,632
109.2,58.9,2.2,30.3,49,397,439
107.0,45.0,1.9,30.2,154,328,437
107.1,31.1,1.1,30.0,435,185,409
108.5,17.2,0.8,29.5,422,112,237
111.3,3.5,0.8,28.6,0,13,13
115.2,0.0,0.7,28.0,0,0,0
120.6,0.0,0.5,27.3,0,0,0
129.1,0.0,0.4,26.7,0,0,0
141.2,0.0,0.4,26.1,0,0,0
159.3,0.0,0.8,25.5,0,0,0
-177.2,0.0,1.0,25.2,0,0,0
-154.5,0.0,0.3,24.9,0,0,0
-138.1,0.0,1.3,24.5,0,0,0
-126.5,0.0,0.3,24.3,0,0,0
-119.2,0.0,0.4,24.0,0,0,0
-114.1,0.0,1.0,23.9,0,0,0
