Az,hs,FF,Ta,G_Bn,G_Dh,G_Gh
-62.1,50.7,2.9,26.5,986,109,872
-42.1,58.6,4.2,28.4,816,280,977
-15.1,63.4,3.5,28.2,82,400,473
16.1,63.3,3.3,27.9,41,425,462
43.1,58.3,4.5,27.7,96,392,474
62.4,50.3,5.6,27.5,141,353,461
77.2,40.9,4.5,26.6,12,224,232
89.3,31.0,3.8,25.8,42,219,241
100.1,21.0,3.3,25.0,132,149,196
110.4,11.4,2.0,23.9,0,63,63
121.2,2.4,1.8,22.8,0,2,2
132.4,0.0,2.0,21.6,0,0,0
145.0,0.0,2.2,20.5,0,0,0
158.3,0.0,2.2,19.3,0,0,0
172.5,0.0,2.7,18.2,0,0,0
-172.2,0.0,2.0,17.4,0,0,0
-158.0,0.0,4.0,16.6,0,0,0
-144.3,0.0,5.1,16.2,0,0,0
-132.1,0.0,4.7,15.9,0,0,0
-120.5,2.6,2.2,16.1,0,11,11
-110.1,11.6,1.3,17.6,344,61,131
-99.4,21.3,1.3,19.5,625,75,302
-88.6,31.3,1.7,21.3,570,135,431
-76.5,41.2,2.0,22.9,467,228,535
-61.6,50.5,3.3,24.6,594,243,702
-42.1,58.5,3.8,26.3,609,295,814
-15.1,63.3,4.7,26.5,111,410,509
16.1,63.2,3.8,26.5,49,417,460
42.5,58.2,2.7,27.0,256,407,625
62.3,50.3,3.8,26.4,45,296,331
77.2,40.9,3.1,26.2,152,297,396
89.2,30.9,3.3,25.8,311,199,359
100.1,21.0,3.8,25.2,359,118,246
110.3,11.3,3.3,24.2,141,73,101
121.1,2.3,4.2,23.0,0,15,15
132.3,0.0,4.5,21.1,0,0,0
144.6,0.0,4.5,19.3,0,0,0
158.3,0.0,2.2,17.4,0,0,0
172.5,0.0,2.5,15.5,0,0,0
-172.2,0.0,1.8,14.2,0,0,0
-157.6,0.0,2.2,12.8,0,0,0
-144.3,0.0,1.8,12.1,0,0,0
-132.1,0.0,1.6,11.5,0,0,0
-120.5,2.5,1.7,11.6,0,9,9
-110.1,11.5,2.0,13.1,545,47,156
-99.4,21.2,3.3,14.5,643,71,303
-88.5,31.1,4.2,16.2,737,98,479
-76.4,41.1,5.6,18.1,886,98,680
-61.5,50.4,6.1,20.1,980,92,847
-42.0,58.3,6.1,21.8,853,231,957
-15.1,63.2,5.3,22.0,247,401,621
15.6,63.1,5.6,22.1,174,425,581
42.4,58.1,3.8,21.9,120,401,502
62.2,50.2,3.8,21.6,120,349,441
77.1,40.8,4.0,20.8,36,290,313
89.1,30.9,3.8,20.0,64,228,261
99.6,20.9,4.9,19.1,107,155,193
110.2,11.2,3.5,18.0,105,76,97
121.1,2.2,3.5,16.8,0,4,4
132.3,0.0,2.9,15.6,0,0,0
144.5,0.0,3.1,14.4,0,0,0
158.2,0.0,3.5,13.3,0,0,0
172.5,0.0,3.1,12.1,0,0,0
-172.3,0.0,1.6,11.7,0,0,0
-157.6,0.0,1.8,11.2,0,0,0
-144.3,0.0,2.9,10.9,0,0,0
-132.0,0.0,2.5,10.7,0,0,0
-120.4,2.3,2.5,10.8,0,9,9
-110.0,11.4,2.5,12.2,465,47,139
-99.3,21.0,4.0,13.8,582,82,292
-88.4,31.0,5.3,15.6,765,95,489
-76.4,40.9,6.4,17.5,828,99,641
-61.5,50.3,6.8,19.5,908,121,820
-41.6,58.2,7.6,21.1,746,240,874
-15.1,63.0,6.8,21.1,105,407,501
15.5,63.0,5.6,21.0,39,420,454
42.3,58.0,5.9,20.8,50,391,434
62.1,50.1,5.1,20.5,43,358,391
76.6,40.7,5.6,19.8,31,282,302
89.0,30.8,5.5,18.9,6,177,181
99.5,20.8,6.1,17.9,0,109,109
110.2,11.1,4.5,16.7,0,39,39
120.6,2.1,2.5,15.8,0,3,3
132.2,0.0,3.8,15.1,0,0,0
144.5,0.0,3.1,14.4,0,0,0
158.2,0.0,3.5,13.8,0,0,0
172.5,0.0,2.5,13.1,0,0,0
-172.3,0.0,1.8,12.8,0,0,0
-157.6,0.0,1.5,12.4,0,0,0
-144.3,0.0,0.9,12.2,0,0,0
-132.0,0.0,0.8,12.0,0,0,0
-120.4,2.2,0.4,12.1,0,8,8
-109.6,11.2,0.6,13.3,189,68,105
-99.3,20.9,0.2,14.9,393,112,252
-88.4,30.9,0.6,16.7,441,166,393
-76.3,40.8,0.9,18.3,327,270,484
-61.4,50.2,1.3,19.6,279,341,555
-41.5,58.0,1.0,20.7,210,399,578
-15.1,62.9,0.9,21.6,192,446,617
15.4,62.8,1.2,22.3,212,424,613
42.2,57.9,0.8,22.9,311,378,641
62.0,50.0,1.8,23.4,482,272,641
76.5,40.6,1.7,23.5,506,204,534
88.5,30.7,1.3,23.4,572,148,440
99.4,20.7,1.2,22.6,332,126,244
110.1,11.1,1.0,21.4,109,71,92
120.5,2.0,1.0,20.1,0,8,8
132.2,0.0,1.2,19.1,0,0,0
144.4,0.0,1.0,18.1,0,0,0
158.2,0.0,1.0,17.2,0,0,0
172.4,0.0,1.6,16.2,0,0,0
-172.3,0.0,1.8,15.7,0,0,0
-157.6,0.0,1.3,15.2,0,0,0
-144.2,0.0,2.2,14.9,0,0,0
-131.6,0.0,1.3,14.7,0,0,0
-120.3,2.1,1.5,14.8,0,8,8
-109.5,11.1,2.2,15.9,96,75,94
-99.2,20.8,3.1,17.3,152,160,214
-88.3,30.8,2.9,18.8,154,250,329
-76.2,40.7,4.0,20.5,294,277,468
-61.3,50.0,4.0,21.8,238,342,524
-41.5,57.9,4.5,23.2,276,393,627
-15.1,62.7,6.6,23.8,125,422,533
15.4,62.7,5.6,24.0,91,411,492
42.1,57.8,6.4,24.7,213,394,574
61.5,49.9,6.6,25.1,328,340,591
76.4,40.5,4.7,25.4,544,195,549
88.4,30.6,5.5,25.2,426,173,389
99.3,20.6,5.3,24.6,463,107,270
110.0,11.0,4.5,23.7,467,61,150
120.4,1.9,4.0,22.5,0,12,12
132.1,0.0,3.3,21.7,0,0,0
144.4,0.0,1.8,20.9,0,0,0
158.1,0.0,1.7,20.1,0,0,0
172.4,0.0,2.0,19.3,0,0,0
-172.3,0.0,3.1,19.1,0,0,0
-157.6,0.0,2.5,18.9,0,0,0
-144.2,0.0,1.6,18.7,0,0,0
-131.5,0.0,1.5,18.6,0,0,0
-120.3,1.9,1.2,18.9,0,14,14
-109.5,11.0,0.6,20.6,431,63,145
-99.2,20.7,0.5,22.2,443,116,273
-88.2,30.6,0.3,23.2,140,229,300
-76.2,40.5,1.5,24.6,276,286,465
-61.2,49.9,1.3,25.6,133,361,463
-41.4,57.7,1.5,26.7,256,385,601
-15.1,62.5,1.2,27.2,80,405,476
15.3,62.5,1.8,27.9,211,419,606
41.6,57.7,1.8,28.3,149,398,524
61.4,49.8,2.9,28.1,29,336,358
76.3,40.4,2.5,27.7,23,265,280
88.3,30.5,2.0,26.8,3,162,163
99.3,20.5,2.2,25.9,59,136,157
109.5,10.9,0.4,25.2,0,40,40
120.4,1.8,0.4,24.3,0,6,6
132.0,0.0,0.8,23.7,0,0,0
144.3,0.0,0.5,22.9,0,0,0
158.1,0.0,0.4,22.3,0,0,0
172.4,0.0,0.7,21.7,0,0,0
-172.3,0.0,0.7,21.3,0,0,0
-157.5,0.0,1.0,20.5,0,0,0
-144.2,0.0,1.8,19.1,0,0,0
-131.5,0.0,2.5,20.1,0,0,0
-120.2,1.8,3.5,19.8,0,2,2
-109.4,10.8,4.5,20.7,0,30,30
-99.1,20.5,3.3,21.2,0,64,64
-88.2,30.5,3.1,21.6,0,103,103
-76.1,40.4,2.9,21.8,0,134,134
-61.2,49.7,3.3,22.3,2,159,160
-41.3,57.6,3.8,22.8,2,208,210
-15.0,62.4,4.0,23.2,1,203,204
15.2,62.3,4.9,23.4,1,212,213
41.5,57.5,5.3,23.5,1,181,182
61.3,49.6,5.3,23.6,4,189,192
76.2,40.3,4.7,23.6,0,139,139
88.2,30.4,4.7,23.4,0,92,92
99.2,20.4,5.1,23.1,0,47,47
109.5,10.7,5.6,22.8,0,27,27
120.3,1.7,3.5,22.5,0,2,2
131.6,0.0,4.7,22.2,0,0,0
144.2,0.0,5.1,22.1,0,0,0
158.0,0.0,4.2,21.7,0,0,0
172.4,0.0,3.3,21.6,0,0,0
-172.3,0.0,2.9,21.8,0,0,0
-157.5,0.0,2.0,21.4,0,0,0
-144.1,0.0,2.5,21.7,0,0,0
-131.4,0.0,1.8,21.8,0,0,0
-120.2,1.6,1.8,21.7,0,2,2
-109.3,10.7,1.3,21.3,0,31,31
-99.0,20.4,1.5,22.6,0,68,68
-88.1,30.4,1.3,23.2,0,106,106
-75.6,40.3,2.0,23.5,0,138,138
-61.1,49.6,2.9,24.0,2,163,165
-41.3,57.4,3.3,24.7,1,202,203
-15.0,62.2,3.3,25.1,1,229,230
15.1,62.2,2.9,25.5,1,229,230
41.4,57.4,2.0,25.7,1,224,225
61.2,49.5,2.0,25.9,6,201,205
76.0,40.2,1.7,25.9,1,162,163
88.1,30.3,2.0,25.8,0,114,114
99.1,20.3,2.5,25.5,0,69,69
109.4,10.6,2.2,25.1,0,33,33
120.2,1.6,2.7,24.7,0,2,2
131.5,0.0,3.5,24.6,0,0,0
144.2,0.0,4.2,24.3,0,0,0
157.6,0.0,5.1,24.2,0,0,0
172.3,0.0,4.0,24.1,0,0,0
-172.3,0.0,3.8,24.0,0,0,0
-157.5,0.0,3.5,23.5,0,0,0
-144.1,0.0,2.9,23.9,0,0,0
-131.4,0.0,3.8,23.8,0,0,0
-120.1,1.5,4.7,23.7,0,2,2
-109.3,10.5,4.0,24.4,0,40,40
-98.6,20.2,3.8,25.1,0,95,95
-88.0,30.2,3.8,26.1,12,180,186
-75.5,40.1,3.5,27.5,40,290,316
-60.6,49.4,4.9,28.5,24,320,337
-41.2,57.2,3.8,29.0,13,294,304
-15.0,62.0,4.5,29.4,10,283,292
15.1,62.0,4.9,29.9,17,336,351
41.3,57.2,5.3,30.3,22,349,368
61.0,49.4,5.1,30.6,25,323,342
75.5,40.1,4.2,30.8,100,286,351
88.0,30.2,3.5,30.7,20,205,214
98.6,20.2,3.3,30.3,17,133,139
109.3,10.5,4.0,29.8,56,66,76
120.2,1.4,4.7,29.1,0,4,4
131.4,0.0,4.5,28.3,0,0,0
144.1,0.0,3.5,27.5,0,0,0
157.5,0.0,3.8,26.7,0,0,0
172.3,0.0,3.1,25.9,0,0,0
-172.3,0.0,3.1,25.2,0,0,0
-157.5,0.0,2.9,24.5,0,0,0
-144.1,0.0,2.7,24.2,0,0,0
-131.3,0.0,2.9,24.0,0,0,0
-120.1,1.3,1.2,24.1,0,4,4
-109.2,10.4,1.2,25.3,310,65,121
-98.5,20.1,1.5,27.2,714,71,316
-87.5,30.1,1.3,29.0,867,50,485
-75.4,40.0,2.0,30.8,851,92,639
-60.5,49.3,2.5,32.3,817,129,749
-41.1,57.1,2.7,33.8,723,243,850
-14.6,61.8,3.1,33.3,34,326,357
15.0,61.8,2.7,32.9,18,324,339
41.1,57.1,2.5,32.5,18,308,323
60.5,49.3,2.0,32.1,10,264,272
75.4,40.0,2.0,31.5,11,231,238
87.5,30.1,2.0,30.8,1,155,156
98.5,20.1,1.0,29.9,0,87,87
109.2,10.4,1.0,29.4,0,50,50
120.1,1.3,0.7,28.6,0,3,3
131.4,0.0,0.8,27.3,0,0,0
144.1,0.0,0.9,25.9,0,0,0
157.5,0.0,0.8,24.6,0,0,0
172.3,0.0,0.4,23.2,0,0,0
-172.3,0.0,0.3,21.2,0,0,0
-157.5,0.0,0.2,19.1,0,0,0
-144.0,0.0,0.3,18.0,0,0,0
-131.3,0.0,0.8,17.1,0,0,0
-119.6,1.1,1.3,17.1,0,5,5
-109.1,10.2,0.8,18.6,601,34,141
-98.4,20.0,1.2,20.5,787,46,314
-87.4,29.9,2.9,22.5,893,52,498
-75.3,39.8,3.5,24.4,939,66,667
-60.4,49.1,3.8,26.3,961,80,806
-41.0,56.9,3.1,27.9,970,92,905
-14.6,61.6,4.2,29.2,975,97,955
14.6,61.6,4.5,30.2,974,97,954
41.0,56.9,5.6,30.9,964,92,899
60.4,49.1,5.9,31.1,952,78,798
75.3,39.8,7.6,31.0,926,63,656
87.4,29.9,7.3,30.4,877,50,487
98.4,19.9,7.6,29.3,766,45,306
109.1,10.2,8.1,27.8,546,38,135
119.6,1.1,7.1,26.2,0,4,4
131.3,0.0,6.1,24.4,0,0,0
144.0,0.0,8.1,22.6,0,0,0
157.5,0.0,7.6,20.8,0,0,0
172.3,0.0,9.3,19.0,0,0,0
-172.3,0.0,10.4,18.3,0,0,0
-157.4,0.0,9.3,17.5,0,0,0
-143.6,0.0,11.0,17.0,0,0,0
-131.2,0.0,11.7,16.6,0,0,0
-119.5,1.0,8.1,16.7,0,5,5
-109.1,10.1,7.6,17.9,267,57,104
-98.3,19.8,6.6,19.4,381,104,234
-87.3,29.8,5.5,20.9,308,192,344
-75.2,39.7,6.8,22.5,396,239,492
-60.3,49.0,7.1,24.0,371,308,588
-40.5,56.7,9.3,25.5,510,290,716
-14.5,61.4,8.9,26.6,422,349,720
14.5,61.4,10.4,27.6,503,320,761
40.5,56.7,9.3,28.3,557,275,740
60.3,49.0,9.3,28.5,393,307,603
75.2,39.7,7.6,28.6,569,182,545
87.3,29.8,6.6,28.2,469,159,392
98.3,19.8,7.3,27.3,412,108,247
109.0,10.1,7.1,26.1,364,48,112
119.5,1.0,5.9,24.8,0,5,5
131.2,0.0,4.5,24.2,0,0,0
143.6,0.0,4.9,23.6,0,0,0
157.4,0.0,4.2,23.0,0,0,0
172.3,0.0,5.3,22.5,0,0,0
-172.3,0.0,6.4,22.6,0,0,0
-157.4,0.0,5.3,22.7,0,0,0
-143.5,0.0,4.9,22.8,0,0,0
-131.2,0.0,4.9,22.8,0,0,0
-119.5,0.8,3.8,22.9,0,1,1
-108.6,9.9,3.5,23.1,0,36,36
-98.2,19.7,2.7,23.4,0,91,91
-87.3,29.6,4.0,24.8,2,155,156
-75.1,39.5,4.9,25.8,7,205,209
-60.2,48.8,4.5,26.4,6,222,226
-40.4,56.5,5.1,27.1,11,284,293
-14.5,61.2,5.9,27.9,14,324,337
14.4,61.2,5.6,28.5,17,341,355
40.4,56.5,6.6,28.8,11,287,296
60.2,48.8,5.6,29.0,10,251,258
75.1,39.5,5.1,29.0,7,208,213
87.2,29.7,6.8,28.9,5,166,168
98.2,19.7,5.6,28.5,0,104,104
108.6,10.0,5.9,28.0,0,43,43
119.4,0.8,5.6,27.4,0,2,2
131.2,0.0,5.3,26.4,0,0,0
143.5,0.0,5.3,25.3,0,0,0
157.4,0.0,4.7,24.2,0,0,0
172.2,0.0,5.3,23.2,0,0,0
-172.3,0.0,5.5,22.0,0,0,0
-157.4,0.0,6.8,20.8,0,0,0
-143.5,0.0,8.1,20.1,0,0,0
-131.1,0.0,6.8,19.7,0,0,0
-119.4,0.6,6.1,19.6,0,3,3
-108.5,9.8,6.8,20.4,37,63,69
-98.1,19.5,7.1,21.5,68,138,161
-87.2,29.5,8.5,22.4,32,216,232
-75.0,39.4,6.8,23.8,160,286,388
-60.1,48.6,7.3,25.5,314,336,572
-40.3,56.3,6.1,26.8,258,381,596
-14.4,61.0,6.1,27.7,219,415,607
14.4,61.0,6.6,28.4,201,418,593
40.3,56.4,7.3,28.8,164,391,527
60.0,48.6,6.1,29.2,317,336,573
74.6,39.4,5.5,29.5,607,168,553
87.1,29.5,5.1,29.4,613,120,422
98.1,19.5,4.9,29.0,711,70,308
108.5,9.8,5.3,28.1,550,39,132
119.4,0.7,3.8,27.0,0,7,7
131.1,0.0,3.3,25.4,0,0,0
143.4,0.0,2.2,23.9,0,0,0
157.3,0.0,3.1,22.3,0,0,0
172.2,0.0,3.1,20.7,0,0,0
-172.2,0.0,2.0,19.7,0,0,0
-157.3,0.0,2.0,18.6,0,0,0
-143.4,0.0,2.5,18.0,0,0,0
-131.0,0.0,4.0,17.5,0,0,0
-119.3,0.5,2.2,17.5,0,4,4
-108.4,9.6,2.9,18.7,294,56,105
-98.0,19.3,2.7,20.3,484,85,246
-87.1,29.3,2.7,21.8,412,163,365
-74.5,39.2,3.3,23.4,459,216,507
-59.6,48.4,3.5,24.8,390,299,591
-40.2,56.2,4.2,26.0,370,351,658
-14.4,60.8,2.9,27.2,488,320,747
14.3,60.8,4.0,28.1,533,293,758
40.2,56.2,5.6,28.7,498,281,695
59.5,48.5,4.9,28.9,460,272,616
74.5,39.2,4.7,28.9,408,233,491
87.0,29.4,4.5,28.3,370,173,354
98.0,19.4,3.8,27.4,272,116,207
108.4,9.7,4.7,26.3,111,68,86
119.3,0.5,4.9,25.0,0,5,5
131.0,0.0,3.8,23.8,0,0,0
143.4,0.0,3.3,22.6,0,0,0
157.3,0.0,3.1,21.3,0,0,0
172.2,0.0,1.8,20.1,0,0,0
-172.2,0.0,2.5,19.5,0,0,0
-157.3,0.0,3.8,18.8,0,0,0
-143.4,0.0,5.9,18.5,0,0,0
-130.6,0.0,6.4,18.2,0,0,0
-119.2,0.3,5.1,18.2,0,4,4
-108.3,9.4,4.7,19.5,271,56,100
-97.5,19.2,5.3,21.1,428,101,242
-86.5,29.2,5.1,23.0,571,120,399
-74.4,39.0,5.6,24.9,654,146,558
-59.4,48.3,5.9,26.7,654,192,680
-40.1,56.0,6.6,28.4,656,227,771
-14.4,60.6,6.8,29.7,630,261,810
14.3,60.6,8.1,30.7,635,258,811
40.1,56.0,8.5,31.4,610,250,756
59.4,48.3,8.9,31.7,651,194,680
74.3,39.1,9.9,31.7,657,145,559
86.5,29.2,7.1,31.2,599,112,404
97.5,19.2,6.8,30.2,439,100,244
108.3,9.5,8.1,28.9,285,56,103
119.2,0.3,9.3,27.5,0,3,3
130.5,0.0,9.3,26.2,0,0,0
143.3,0.0,7.6,24.9,0,0,0
157.3,0.0,7.6,23.5,0,0,0
172.2,0.0,8.1,22.2,0,0,0
-172.2,0.0,6.4,21.4,0,0,0
-157.3,0.0,5.1,20.4,0,0,0
-143.3,0.0,5.3,19.8,0,0,0
-130.5,0.0,4.5,19.3,0,0,0
-119.1,0.1,4.2,19.2,0,3,3
-108.2,9.3,3.8,20.6,287,54,100
-97.4,19.0,3.5,22.4,460,96,245
-86.4,29.0,3.3,24.5,630,106,411
-74.3,38.9,3.8,26.6,685,134,564
-59.3,48.1,4.5,28.6,718,162,697
-40.0,55.8,4.5,30.4,715,195,786
-14.3,60.4,4.2,31.9,685,230,825
14.2,60.4,4.7,33.0,686,229,826
39.6,55.8,5.6,33.6,669,220,773
59.3,48.1,5.3,33.9,678,181,686
74.2,38.9,5.6,33.8,638,155,555
86.4,29.1,5.1,33.1,582,116,399
97.4,19.1,5.9,31.8,422,101,239
108.2,9.3,5.1,30.2,278,55,100
119.1,0.2,4.9,28.5,0,3,3
130.5,0.0,4.7,26.6,0,0,0
143.3,0.0,3.1,24.7,0,0,0
157.2,0.0,4.2,22.8,0,0,0
172.2,0.0,3.3,20.8,0,0,0
-172.2,0.0,2.5,20.1,0,0,0
-157.2,0.0,2.9,19.3,0,0,0
-143.2,0.0,1.5,18.9,0,0,0
-130.4,0.0,1.5,18.6,0,0,0
-119.1,0.0,1.7,18.6,0,2,2
-108.1,9.1,1.8,19.3,19,55,58
-97.3,18.9,1.7,20.3,67,134,156
-86.3,28.8,2.7,21.6,128,227,288
-74.1,38.7,2.5,23.0,186,287,403
-59.2,47.9,2.2,24.1,143,356,462
-39.5,55.5,2.0,25.1,122,402,503
-14.3,60.2,2.0,25.9,136,415,533
14.2,60.2,3.1,26.6,194,414,582
39.5,55.6,2.7,27.1,184,389,541
59.1,47.9,2.5,27.3,126,355,448
74.1,38.8,2.0,27.1,96,283,343
86.3,28.9,4.5,26.4,29,207,221
97.3,18.9,3.8,26.0,17,127,132
108.1,9.1,2.9,25.2,20,56,59
119.0,0.0,3.3,24.3,0,1,1
130.4,0.0,2.9,22.8,0,0,0
143.2,0.0,2.9,21.4,0,0,0
157.2,0.0,2.2,19.9,0,0,0
172.2,0.0,3.8,18.5,0,0,0
-172.2,0.0,3.3,17.3,0,0,0
-157.2,0.0,2.9,16.0,0,0,0
-143.2,0.0,2.9,15.3,0,0,0
-130.3,0.0,2.5,14.8,0,0,0
-118.6,0.0,1.8,14.7,0,2,2
-108.0,8.9,2.5,15.8,356,43,99
-97.2,18.7,1.8,17.2,542,77,251
-86.2,28.7,2.0,19.1,735,120,472
-74.0,38.5,4.9,20.9,785,118,607
-59.0,47.7,4.2,22.8,920,123,803
-39.4,55.3,4.2,24.3,767,236,867
-14.2,59.9,4.2,24.3,96,390,474
14.1,59.9,4.0,24.2,40,409,443
39.3,55.4,6.6,24.1,77,371,434
59.0,47.8,6.4,23.6,26,317,337
73.6,38.6,7.6,23.1,72,273,317
86.2,28.7,7.6,22.4,48,207,231
97.2,18.7,6.4,21.5,9,117,120
108.0,9.0,6.8,20.6,1,51,51
118.5,0.0,6.1,19.6,0,1,1
130.3,0.0,4.9,18.4,0,0,0
143.2,0.0,3.3,17.3,0,0,0
157.1,0.0,2.5,16.2,0,0,0
172.2,0.0,2.5,15.0,0,0,0
-172.2,0.0,1.0,14.6,0,0,0
-157.1,0.0,1.7,14.0,0,0,0
-143.1,0.0,1.5,13.7,0,0,0
-130.3,0.0,1.0,13.5,0,0,0
-118.5,0.0,0.7,13.4,0,2,2
-107.5,8.8,1.3,14.4,253,52,91
-97.1,18.5,0.9,15.9,458,85,231
-86.1,28.5,1.0,17.8,608,106,396
-73.5,38.4,1.7,19.7,639,148,545
-58.5,47.5,2.5,21.4,594,218,656
-39.3,55.1,4.2,23.0,619,242,750
-14.1,59.7,5.5,24.3,650,247,808
14.1,59.7,5.9,25.3,619,263,798
39.2,55.1,6.1,25.9,620,230,739
58.5,47.6,7.3,26.2,575,225,649
73.5,38.4,6.8,26.2,572,173,528
86.1,28.5,6.1,25.6,496,138,375
97.1,18.6,5.9,24.6,366,105,222
107.5,8.8,5.9,23.3,233,53,89
118.5,0.0,8.1,21.9,0,2,2
130.2,0.0,6.1,21.3,0,0,0
143.1,0.0,5.6,20.7,0,0,0
157.1,0.0,7.1,20.1,0,0,0
172.1,0.0,5.6,19.6,0,0,0
-172.1,0.0,6.5,19.6,0,0,0
-157.1,0.0,5.8,19.6,0,0,0
-143.0,0.0,5.8,19.7,0,0,0
-130.2,0.0,5.5,19.7,0,0,0
-118.4,0.0,3.5,19.8,0,2,2
-107.4,8.6,4.6,21.2,350,42,94
-97.0,18.4,3.7,23.1,488,80,233
-85.6,28.3,3.9,25.1,501,143,380
-73.3,38.2,3.0,27.3,609,159,536
-58.4,47.3,4.6,29.4,604,213,657
-39.2,54.9,5.8,31.1,538,273,714
-14.1,59.4,7.0,32.5,497,311,739
14.1,59.4,5.0,33.6,553,280,756
39.1,54.9,4.8,34.5,601,238,729
58.4,47.4,5.8,35.0,602,214,657
73.3,38.2,6.5,35.1,634,152,545
85.6,28.4,5.8,34.7,533,128,381
97.0,18.4,5.8,33.8,508,76,237
107.4,8.6,4.1,32.5,275,47,88
118.4,0.0,3.2,31.1,0,1,1
130.2,0.0,4.1,29.7,0,0,0
143.0,0.0,4.3,28.2,0,0,0
157.1,0.0,4.8,26.7,0,0,0
172.1,0.0,3.0,25.3,0,0,0
-172.1,0.0,2.6,23.6,0,0,0
-157.0,0.0,2.6,21.7,0,0,0
-142.6,0.0,4.1,20.8,0,0,0
-130.1,0.0,4.8,20.1,0,0,0
-118.3,0.0,3.7,20.0,0,1,1
-107.3,8.4,4.1,20.8,65,55,65
-96.5,18.2,2.8,21.9,101,132,163
-85.4,28.2,3.7,23.1,91,219,262
-73.2,38.0,4.8,24.5,157,282,379
-58.2,47.1,4.6,25.5,108,346,425
-39.0,54.7,6.5,26.6,134,384,493
-14.0,59.2,7.3,27.6,213,403,586
14.0,59.2,9.0,28.1,111,402,497
39.0,54.7,11.0,28.2,93,375,451
58.2,47.1,11.0,28.5,113,347,430
73.2,38.0,14.0,28.5,137,283,367
85.4,28.2,12.7,28.3,280,192,324
96.5,18.2,10.4,27.9,563,87,262
107.3,8.4,9.4,27.0,380,46,102
118.3,0.0,7.3,25.9,0,4,4
130.1,0.0,5.3,24.3,0,0,0
142.6,0.0,6.5,22.6,0,0,0
157.0,0.0,5.8,20.9,0,0,0
172.1,0.0,5.8,19.2,0,0,0
-172.1,0.0,7.7,18.3,0,0,0
-156.6,0.0,7.3,17.4,0,0,0
-142.5,0.0,9.4,16.8,0,0,0
-129.6,0.0,6.8,16.5,0,0,0
-118.2,0.0,4.8,16.4,0,1,1
-107.2,8.2,4.8,17.8,466,37,103
-96.4,18.0,3.9,19.6,697,48,264
-85.3,28.0,2.4,21.8,851,49,448
-73.1,37.8,2.0,24.0,882,65,606
-58.1,47.0,2.8,26.0,908,81,744
-38.5,54.5,3.2,27.9,772,236,864
-13.6,58.9,3.5,27.9,82,380,450
13.6,58.9,3.0,27.9,70,399,459
38.5,54.5,2.6,27.8,69,373,429
58.1,46.9,3.0,27.4,35,335,360
73.1,37.8,2.8,26.7,31,258,277
85.3,28.0,2.8,25.9,23,194,205
96.4,18.0,4.1,24.8,6,110,112
107.2,8.2,4.3,23.7,0,43,43
118.2,0.0,5.1,22.6,0,1,1
130.0,0.0,4.3,21.2,0,0,0
142.5,0.0,5.1,19.8,0,0,0
156.6,0.0,4.6,18.4,0,0,0
172.1,0.0,3.9,17.0,0,0,0
-172.1,0.0,4.1,16.1,0,0,0
-156.5,0.0,3.0,15.0,0,0,0
-142.4,0.0,3.5,14.6,0,0,0
-129.5,0.0,4.1,14.2,0,0,0
-118.1,0.0,2.0,14.2,0,1,1
-107.1,8.0,1.8,15.0,198,46,74
-96.3,17.8,2.0,16.3,146,124,168
-85.2,27.8,2.2,18.1,325,174,326
-72.5,37.7,3.2,20.0,380,242,474
-57.5,46.8,2.8,21.3,182,341,474
-38.4,54.2,3.2,21.7,41,362,395
-13.5,58.7,3.9,22.9,190,403,565
13.6,58.7,3.7,23.0,28,356,380
38.4,54.2,3.7,23.3,96,370,448
57.6,46.7,2.6,23.4,87,339,402
72.6,37.6,2.4,23.4,173,273,379
85.2,27.8,1.9,23.4,516,142,383
96.3,17.8,2.0,23.0,657,59,260
107.1,8.0,2.6,22.0,449,36,98
118.1,0.0,2.0,20.9,0,2,2
129.5,0.0,1.9,19.6,0,0,0
142.5,0.0,2.2,18.4,0,0,0
156.6,0.0,1.8,17.1,0,0,0
172.1,0.0,1.2,15.9,0,0,0
-172.0,0.0,0.5,15.4,0,0,0
-156.5,0.0,0.3,14.8,0,0,0
-142.3,0.0,1.0,14.6,0,0,0
-129.4,0.0,0.8,14.3,0,0,0
-117.6,0.0,0.5,14.3,0,0,0
-106.6,7.9,1.1,15.1,78,54,64
-96.1,17.7,0.9,16.3,97,129,158
-85.0,27.7,1.7,17.9,175,219,300
-72.4,37.5,1.7,19.7,292,253,431
-57.4,46.5,2.0,21.3,283,322,527
-38.2,54.0,2.2,22.8,296,362,602
-13.4,58.4,1.7,23.9,226,396,589
13.5,58.4,2.8,24.8,286,391,634
38.3,54.0,3.5,25.4,244,389,586
57.5,46.5,2.8,25.7,227,343,508
72.4,37.4,1.7,25.6,188,279,392
85.1,27.6,1.4,24.9,70,205,237
96.2,17.6,1.2,23.9,73,124,146
107.0,7.8,1.2,22.8,47,51,57
118.0,0.0,1.1,21.6,0,1,1
129.5,0.0,2.4,21.0,0,0,0
142.4,0.0,1.8,20.5,0,0,0
156.5,0.0,1.2,20.0,0,0,0
172.1,0.0,1.7,19.4,0,0,0
-172.0,0.0,1.8,19.4,0,0,0
-156.4,0.0,1.9,19.2,0,0,0
-142.3,0.0,1.5,19.1,0,0,0
-129.3,0.0,1.5,18.3,0,0,0
-117.5,0.0,2.0,18.6,0,0,0
