Az,hs,FF,Ta,G_Bn,G_Dh,G_Gh
117.6,58.9,1.0,30.9,80,391,459
112.3,45.5,1.4,30.6,68,318,366
110.6,31.8,1.4,30.2,84,243,287
111.1,18.0,1.4,29.6,162,119,169
112.6,4.3,1.2,28.9,0,5,5
115.6,0.0,1.0,28.4,0,0,0
120.4,0.0,0.7,27.9,0,0,0
127.6,0.0,0.4,27.4,0,0,0
139.1,0.0,0.3,26.9,0,0,0
156.3,0.0,0.3,26.5,0,0,0
-179.4,0.0,0.3,26.1,0,0,0
-156.6,0.0,0.4,25.6,0,0,0
-139.3,0.0,0.7,25.2,0,0,0
-128.1,0.0,0.7,25.0,0,0,0
-120.5,0.0,0.3,24.8,0,0,0
-116.0,0.0,0.3,24.6,0,0,0
-112.6,4.0,0.2,24.7,0,8,8
-111.1,17.6,0.3,25.6,95,117,146
-110.5,31.4,0.3,26.0,8,178,183
-112.2,45.1,0.8,26.4,12,238,246
-117.4,58.5,1.4,27.6,280,369,607
-132.6,70.7,2.2,28.8,537,329,836
-179.0,77.3,2.2,29.7,469,368,825
133.5,71.1,1.9,30.5,596,334,898
117.5,58.9,1.9,30.8,402,351,695
112.3,45.5,1.9,30.6,123,330,418
110.5,31.8,1.9,30.2,80,246,288
111.1,18.1,2.2,29.6,80,123,148
112.5,4.4,1.4,28.9,0,12,12
115.5,0.0,0.8,28.5,0,0,0
120.4,0.0,0.5,28.1,0,0,0
127.5,0.0,0.5,27.7,0,0,0
139.1,0.0,0.3,27.3,0,0,0
156.2,0.0,0.4,26.9,0,0,0
-179.3,0.0,0.5,26.6,0,0,0
-157.0,0.0,0.7,26.2,0,0,0
-139.3,0.0,1.0,25.8,0,0,0
-128.1,0.0,1.6,25.6,0,0,0
-120.5,0.0,0.7,25.4,0,0,0
-115.6,0.0,0.8,25.3,0,0,0
-112.5,3.9,0.7,25.5,0,18,18
-111.1,17.6,0.8,26.7,306,127,219
-110.5,31.4,1.2,28.0,501,187,447
-112.2,45.1,2.2,29.3,631,194,641
-117.3,58.5,3.4,30.5,607,296,814
-132.5,70.7,4.3,30.7,124,420,537
-178.5,77.4,5.3,30.8,68,469,536
133.5,71.1,5.3,30.9,81,424,500
117.5,59.0,5.3,30.8,83,392,463
112.3,45.6,6.8,30.6,36,327,352
110.5,31.9,6.8,30.1,25,224,237
111.1,18.1,5.3,29.6,35,121,132
112.5,4.4,4.6,28.9,0,12,12
115.5,0.0,4.3,28.3,0,0,0
120.3,0.0,3.4,27.7,0,0,0
127.5,0.0,3.1,27.2,0,0,0
139.0,0.0,3.1,26.6,0,0,0
156.1,0.0,3.1,26.0,0,0,0
-179.3,0.0,1.2,25.6,0,0,0
-157.0,0.0,1.3,25.1,0,0,0
-139.3,0.0,2.4,24.7,0,0,0
-128.0,0.0,2.4,24.4,0,0,0
-120.4,0.0,1.3,24.2,0,0,0
-115.6,0.0,1.2,24.0,0,0,0
-112.5,3.8,1.2,24.1,0,14,14
-111.1,17.5,1.3,25.1,153,116,162
-110.4,31.3,1.5,26.1,158,250,332
-112.1,45.0,2.0,27.2,326,300,531
-117.2,58.5,3.0,28.2,358,365,670
-132.3,70.7,4.6,28.9,261,426,673
-178.4,77.5,5.5,29.6,381,412,783
133.4,71.2,6.3,30.2,550,330,851
117.4,59.1,6.3,30.5,551,313,786
112.2,45.7,6.3,30.5,253,328,508
110.5,31.9,8.0,30.1,165,256,343
111.0,18.1,5.5,29.4,116,121,157
112.4,4.4,4.0,28.6,0,12,12
115.4,0.0,2.0,28.1,0,0,0
120.3,0.0,1.5,27.7,0,0,0
127.4,0.0,1.3,27.3,0,0,0
138.5,0.0,1.2,26.9,0,0,0
156.1,0.0,1.3,26.4,0,0,0
-179.2,0.0,2.0,26.2,0,0,0
-157.0,0.0,2.4,25.8,0,0,0
-139.3,0.0,3.0,25.5,0,0,0
-128.0,0.0,3.0,25.4,0,0,0
-120.4,0.0,2.4,25.2,0,0,0
-115.5,0.0,2.4,25.1,0,0,0
-112.5,3.8,2.4,25.4,0,21,21
-111.0,17.5,3.0,25.4,0,30,30
-110.4,31.3,2.4,25.8,0,108,108
-112.1,45.0,3.0,27.3,280,327,525
-117.1,58.5,2.4,28.5,301,389,645
-132.2,70.7,3.0,29.1,101,433,527
-178.2,77.5,2.4,29.4,37,470,506
133.4,71.3,2.4,29.7,96,433,523
117.4,59.1,2.4,30.2,358,381,688
112.2,45.7,3.0,30.0,42,309,339
110.4,32.0,2.4,29.6,65,227,261
110.6,18.2,2.4,29.4,280,120,208
112.4,4.5,3.0,28.8,0,23,23
115.4,0.0,3.0,28.5,0,0,0
120.2,0.0,4.0,28.2,0,0,0
127.4,0.0,4.0,27.9,0,0,0
138.5,0.0,4.0,27.6,0,0,0
156.0,0.0,2.4,27.3,0,0,0
-179.2,0.0,2.4,27.0,0,0,0
-157.1,0.0,3.0,26.8,0,0,0
-139.3,0.0,3.0,26.5,0,0,0
-127.6,0.0,3.0,26.4,0,0,0
-120.4,0.0,4.0,26.3,0,0,0
-115.5,0.0,4.0,26.2,0,0,0
-112.4,3.7,3.0,26.2,0,6,6
-110.6,17.4,3.0,26.6,0,91,91
-110.3,31.2,2.4,27.2,8,180,184
-112.0,45.0,2.0,27.8,12,251,259
-117.0,58.4,2.0,28.3,18,316,332
-132.0,70.7,1.7,28.7,26,343,367
-178.1,77.6,2.0,29.0,26,355,380
133.3,71.4,2.0,29.2,15,362,376
117.3,59.2,1.7,29.2,10,282,291
112.1,45.8,1.5,29.2,8,229,235
110.4,32.0,1.5,29.0,1,160,160
110.5,18.2,1.3,28.6,0,68,68
112.3,4.5,1.5,28.2,0,4,4
115.4,0.0,1.7,27.9,0,0,0
120.2,0.0,1.7,27.6,0,0,0
127.3,0.0,1.3,27.1,0,0,0
138.4,0.0,1.5,26.9,0,0,0
155.5,0.0,1.5,26.1,0,0,0
-179.1,0.0,1.3,26.2,0,0,0
-157.1,0.0,1.3,25.9,0,0,0
-139.3,0.0,1.2,25.7,0,0,0
-127.6,0.0,1.0,25.4,0,0,0
-120.3,0.0,1.0,24.7,0,0,0
-115.4,0.0,0.9,25.1,0,0,0
-112.4,3.7,0.9,25.4,0,4,4
-110.5,17.4,1.0,25.8,0,57,57
-110.3,31.2,1.0,26.2,0,121,121
-111.5,44.9,0.9,26.5,2,174,176
-116.5,58.4,0.5,26.9,2,249,251
-131.5,70.8,0.4,27.3,5,286,290
-177.6,77.7,0.4,27.5,5,299,304
133.3,71.5,0.5,27.7,5,288,293
117.2,59.3,0.5,27.7,10,259,268
112.0,45.8,0.5,27.8,7,225,230
110.3,32.1,0.5,27.7,0,156,156
110.5,18.3,0.4,27.5,0,59,59
112.3,4.5,0.4,27.1,0,4,4
115.3,0.0,0.5,26.7,0,0,0
120.1,0.0,0.5,26.4,0,0,0
127.2,0.0,0.5,26.0,0,0,0
138.3,0.0,0.7,25.6,0,0,0
155.5,0.0,0.7,25.1,0,0,0
-179.1,0.0,0.3,24.8,0,0,0
-157.1,0.0,0.3,24.4,0,0,0
-139.2,0.0,0.7,24.0,0,0,0
-127.5,0.0,0.7,23.8,0,0,0
-120.3,0.0,0.4,23.8,0,0,0
-115.4,0.0,0.3,23.6,0,0,0
-112.3,3.6,0.2,23.8,0,13,13
-110.5,17.3,0.3,24.7,261,115,193
-110.2,31.1,0.5,25.9,431,170,393
-111.5,44.9,0.7,27.1,458,252,575
-116.4,58.4,1.0,28.2,455,319,707
-131.3,70.8,1.3,29.2,533,329,832
-177.4,77.8,1.5,30.0,570,326,882
133.2,71.5,1.5,30.5,587,310,866
117.2,59.3,1.7,30.9,646,250,806
111.6,45.9,1.5,30.9,684,171,662
110.2,32.1,1.5,30.6,523,154,433
110.4,18.3,1.3,29.9,329,116,220
112.2,4.6,1.0,28.9,0,19,19
115.2,0.0,0.7,28.3,0,0,0
120.0,0.0,0.4,27.7,0,0,0
127.2,0.0,0.4,27.1,0,0,0
138.2,0.0,0.4,26.5,0,0,0
155.4,0.0,0.3,25.9,0,0,0
-179.0,0.0,0.2,25.4,0,0,0
-157.1,0.0,0.2,24.8,0,0,0
-139.2,0.0,0.7,24.3,0,0,0
-127.5,0.0,0.5,24.0,0,0,0
-120.2,0.0,0.2,23.6,0,0,0
-115.3,0.0,0.2,23.7,0,0,0
-112.3,3.6,0.2,23.7,0,12,12
-110.4,17.3,0.3,24.4,209,111,173
-110.2,31.1,0.5,25.4,312,200,362
-111.4,44.9,1.2,26.2,224,332,490
-116.3,58.4,1.5,27.1,321,378,651
-131.1,70.8,2.0,27.8,402,383,763
-177.3,77.9,2.4,28.6,531,359,878
133.1,71.6,3.0,29.0,484,347,806
117.1,59.4,4.0,29.1,314,386,656
111.5,45.9,5.1,29.0,329,300,536
110.2,32.1,5.1,28.7,163,263,350
110.4,18.3,5.1,28.1,219,118,187
112.2,4.6,3.0,27.3,0,13,13
115.2,0.0,2.0,26.7,0,0,0
119.6,0.0,1.5,26.2,0,0,0
127.1,0.0,1.5,25.6,0,0,0
138.2,0.0,1.3,25.1,0,0,0
155.3,0.0,1.3,24.5,0,0,0
-178.6,0.0,1.2,24.3,0,0,0
-157.0,0.0,1.2,24.0,0,0,0
-139.2,0.0,2.0,23.7,0,0,0
-127.4,0.0,2.0,23.8,0,0,0
-120.2,0.0,1.0,23.6,0,0,0
-115.3,0.0,0.9,23.4,0,0,0
-112.2,3.5,0.9,23.7,0,14,14
-110.4,17.2,0.7,24.8,401,101,220
-110.1,31.1,1.0,26.3,633,112,439
-111.3,44.9,1.5,27.7,642,179,632
-116.2,58.4,2.4,28.9,642,244,790
-130.5,70.8,3.0,29.9,584,322,874
-177.2,78.0,3.0,30.7,585,342,914
132.6,71.7,3.0,31.3,590,322,882
116.6,59.5,2.4,31.5,609,265,790
111.4,46.0,3.0,31.2,669,174,654
110.1,32.2,3.0,31.2,637,117,456
110.3,18.4,2.4,30.5,389,117,239
112.1,4.6,1.7,29.4,0,19,19
115.1,0.0,1.2,28.9,0,0,0
119.5,0.0,0.7,28.3,0,0,0
127.0,0.0,0.5,27.7,0,0,0
138.1,0.0,0.3,27.2,0,0,0
155.2,0.0,0.3,26.6,0,0,0
-178.5,0.0,0.2,26.1,0,0,0
-157.0,0.0,0.2,25.6,0,0,0
-139.1,0.0,0.7,25.1,0,0,0
-127.4,0.0,0.5,24.8,0,0,0
-120.1,0.0,0.2,24.5,0,0,0
-115.2,0.0,0.2,24.3,0,0,0
-112.2,3.5,0.2,24.4,0,13,13
-110.3,17.2,0.3,25.5,220,117,182
-110.0,31.0,0.5,26.6,304,198,354
-111.2,44.8,0.9,27.8,381,283,552
-116.0,58.4,1.2,28.9,465,315,711
-130.3,70.9,1.7,29.8,457,342,774
-177.1,78.1,1.7,30.4,409,394,794
132.5,71.8,1.7,30.8,352,402,737
116.5,59.5,1.7,30.9,321,383,660
111.3,46.0,2.0,31.0,557,223,624
110.0,32.2,1.7,30.8,667,110,466
110.2,18.4,1.3,30.3,429,113,248
112.0,4.6,1.0,29.4,0,27,27
115.0,0.0,1.0,28.8,0,0,0
119.4,0.0,0.7,28.3,0,0,0
126.5,0.0,0.7,27.8,0,0,0
137.6,0.0,0.5,27.2,0,0,0
155.1,0.0,0.5,26.7,0,0,0
-178.5,0.0,0.7,26.4,0,0,0
-157.0,0.0,0.7,26.0,0,0,0
-139.1,0.0,1.2,25.7,0,0,0
-127.3,0.0,1.3,25.5,0,0,0
-120.1,0.0,0.5,25.3,0,0,0
-115.2,0.0,0.4,25.2,0,0,0
-112.1,3.4,0.4,25.3,0,13,13
-110.2,17.1,0.4,26.4,213,117,179
-109.5,31.0,0.7,27.6,326,199,367
-111.1,44.8,1.3,28.8,330,296,529
-115.5,58.4,1.7,29.9,387,353,683
-130.1,70.9,2.0,30.9,494,337,804
-176.5,78.2,2.4,31.3,497,343,830
132.3,71.9,3.0,32.0,498,326,799
116.3,59.6,4.0,32.4,452,317,707
111.2,46.1,4.0,32.4,452,262,588
109.5,32.3,4.6,32.1,604,137,459
110.2,18.4,4.0,31.3,423,114,247
111.6,4.6,3.0,30.7,0,21,21
114.6,0.0,1.5,30.1,0,0,0
119.4,0.0,1.0,29.5,0,0,0
126.4,0.0,0.4,28.8,0,0,0
137.5,0.0,0.4,28.2,0,0,0
155.1,0.0,0.5,27.6,0,0,0
-178.5,0.0,0.4,27.0,0,0,0
-157.0,0.0,0.3,26.5,0,0,0
-139.0,0.0,0.9,25.9,0,0,0
-127.3,0.0,1.0,25.6,0,0,0
-120.0,0.0,0.4,25.3,0,0,0
-115.1,0.0,0.4,25.1,0,0,0
-112.0,3.3,0.5,25.2,0,8,8
-110.2,17.1,0.5,26.0,127,113,151
-109.4,31.0,0.9,26.8,78,234,275
-110.6,44.8,1.2,27.8,198,324,464
-115.4,58.4,1.5,28.9,334,373,657
-129.5,70.9,1.5,29.9,412,377,767
-176.4,78.3,2.4,30.7,516,365,870
132.2,72.0,3.0,31.3,480,344,801
116.2,59.7,3.0,31.2,531,286,745
111.1,46.1,3.0,31.3,506,239,604
109.5,32.3,3.0,31.4,574,135,441
110.1,18.4,2.4,30.8,364,114,229
111.5,4.7,1.7,30.0,0,23,23
114.5,0.0,1.3,29.4,0,0,0
119.3,0.0,1.0,28.9,0,0,0
126.3,0.0,0.7,28.3,0,0,0
137.4,0.0,0.7,27.8,0,0,0
154.6,0.0,0.7,27.2,0,0,0
-178.4,0.0,1.2,26.9,0,0,0
-156.6,0.0,1.0,26.5,0,0,0
-138.6,0.0,1.0,26.1,0,0,0
-127.2,0.0,1.2,25.8,0,0,0
-119.6,0.0,0.9,25.6,0,0,0
-115.0,0.0,1.2,25.5,0,0,0
-111.6,3.3,1.0,25.4,0,14,14
-110.1,17.1,1.2,26.1,0,87,87
-109.4,30.9,1.0,27.2,151,224,301
-110.5,44.8,0.9,27.3,16,178,189
-115.2,58.4,1.0,28.5,241,423,628
-129.3,71.0,0.9,28.7,34,303,336
-176.3,78.4,0.9,29.0,44,394,437
132.0,72.1,0.9,29.6,219,438,646
116.1,59.7,1.2,30.0,329,382,666
111.0,46.2,0.9,30.2,285,325,531
109.4,32.3,0.9,29.9,70,225,263
110.0,18.5,0.9,29.6,282,113,203
111.4,4.7,0.5,29.1,167,35,51
114.4,0.0,0.7,28.7,0,0,0
119.2,0.0,0.7,28.4,0,0,0
126.3,0.0,0.7,28.0,0,0,0
137.3,0.0,0.7,27.7,0,0,0
154.5,0.0,0.7,27.3,0,0,0
-178.4,0.0,0.7,27.1,0,0,0
-156.6,0.0,1.0,26.9,0,0,0
-138.5,0.0,1.0,26.7,0,0,0
-127.1,0.0,1.0,26.6,0,0,0
-119.5,0.0,0.7,26.4,0,0,0
-114.6,0.0,0.5,26.4,0,0,0
-111.5,3.2,0.5,26.4,0,4,4
-109.6,17.0,0.5,26.8,2,97,98
-109.3,30.9,0.5,27.7,24,217,229
-110.4,44.8,0.7,28.3,22,293,309
-115.1,58.4,0.7,28.7,19,340,356
-129.0,71.0,0.9,29.1,31,363,392
-176.2,78.5,0.7,29.5,29,372,400
131.5,72.2,0.5,29.6,20,345,364
115.6,59.8,0.7,29.8,38,383,415
110.5,46.2,0.5,29.5,4,181,184
109.3,32.4,0.5,29.3,0,122,122
109.5,18.5,0.7,28.5,0,53,53
111.3,4.7,0.5,28.6,0,4,4
114.3,0.0,0.9,28.2,0,0,0
119.1,0.0,0.9,27.7,0,0,0
126.2,0.0,0.9,27.3,0,0,0
137.2,0.0,0.5,26.8,0,0,0
154.4,0.0,0.5,26.4,0,0,0
-178.3,0.0,0.2,25.9,0,0,0
-156.5,0.0,0.2,25.4,0,0,0
-138.4,0.0,0.4,24.9,0,0,0
-127.1,0.0,0.4,24.7,0,0,0
-119.4,0.0,0.1,24.4,0,0,0
-114.5,0.0,0.1,24.2,0,0,0
-111.4,3.2,0.2,24.3,0,13,13
-109.5,17.0,0.3,25.6,364,103,209
-109.2,30.9,0.7,27.0,616,114,430
-110.2,44.8,1.2,28.3,654,179,639
-114.5,58.4,1.3,29.6,689,218,805
-128.4,71.1,1.5,30.6,669,272,905
-176.0,78.7,1.7,31.4,648,304,939
131.3,72.3,1.5,31.7,633,298,902
115.4,59.9,1.5,32.0,639,252,805
110.4,46.3,1.5,32.0,646,185,652
109.2,32.4,1.5,31.5,624,119,454
109.4,18.5,1.5,31.0,373,113,232
111.3,4.7,1.0,30.0,0,18,18
114.2,0.0,0.9,29.4,0,0,0
119.0,0.0,0.4,28.7,0,0,0
126.1,0.0,0.3,28.0,0,0,0
137.1,0.0,0.3,27.3,0,0,0
154.3,0.0,0.2,26.6,0,0,0
-178.3,0.0,0.1,26.1,0,0,0
-156.5,0.0,0.2,25.5,0,0,0
-138.4,0.0,0.5,24.9,0,0,0
-126.6,0.0,0.4,24.6,0,0,0
-119.3,0.0,0.1,24.3,0,0,0
-114.4,0.0,0.1,24.1,0,0,0
-111.3,3.1,0.2,24.2,0,7,7
-109.4,16.9,0.4,25.2,280,97,179
-109.1,30.8,0.7,26.3,386,179,377
-110.1,44.7,1.2,27.4,391,280,555
-114.3,58.4,1.5,28.6,559,283,759
-128.1,71.2,1.7,29.4,423,372,772
-175.5,78.8,1.7,30.1,525,358,873
131.1,72.5,2.0,30.6,535,340,851
115.2,60.0,1.7,30.7,337,380,672
110.3,46.3,2.0,30.7,366,306,570
109.1,32.4,2.0,30.1,97,239,291
109.3,18.5,2.0,29.4,72,122,145
111.2,4.7,1.2,28.6,0,9,9
114.2,0.0,0.7,28.1,0,0,0
118.5,0.0,0.5,27.6,0,0,0
125.6,0.0,0.3,27.1,0,0,0
136.6,0.0,0.3,26.6,0,0,0
154.2,0.0,0.2,26.1,0,0,0
-178.3,0.0,0.4,25.8,0,0,0
-156.5,0.0,0.4,25.4,0,0,0
-138.3,0.0,0.3,25.1,0,0,0
-126.5,0.0,0.2,24.9,0,0,0
-119.2,0.0,0.2,24.7,0,0,0
-114.3,0.0,0.2,24.6,0,0,0
-111.2,3.1,0.2,24.7,0,9,9
-109.3,16.9,0.2,25.4,21,115,121
-108.6,30.8,0.2,26.2,59,226,256
-109.6,44.7,0.2,27.1,172,335,456
-114.1,58.4,0.2,28.0,222,400,589
-127.5,71.2,0.2,28.7,142,485,619
-175.4,79.0,0.2,29.2,105,498,601
130.5,72.6,0.1,29.5,106,481,582
115.1,60.0,0.2,29.5,94,400,481
110.2,46.4,0.2,29.3,32,300,323
108.6,32.5,0.2,28.9,2,166,167
109.2,18.5,0.1,28.4,0,88,88
111.1,4.7,0.1,27.8,0,4,4
114.1,0.0,0.2,27.4,0,0,0
118.4,0.0,0.2,27.0,0,0,0
125.5,0.0,0.2,26.5,0,0,0
136.5,0.0,0.2,26.1,0,0,0
154.1,0.0,0.2,25.5,0,0,0
-178.2,0.0,0.1,25.4,0,0,0
-156.4,0.0,0.1,25.1,0,0,0
-138.2,0.0,0.2,24.7,0,0,0
-126.4,0.0,0.1,24.5,0,0,0
-119.1,0.0,0.0,24.3,0,0,0
-114.2,0.0,0.1,24.2,0,0,0
-111.1,3.0,0.1,24.2,0,8,8
-109.2,16.8,0.1,25.2,104,128,158
-108.4,30.8,0.2,26.2,135,249,318
-109.4,44.7,0.4,27.3,220,332,486
-113.6,58.4,0.7,28.5,449,327,710
-127.2,71.3,1.2,29.6,561,349,880
-175.3,79.1,1.3,30.4,477,371,839
130.3,72.7,1.5,30.8,403,388,773
114.5,60.1,1.5,31.0,281,398,641
110.0,46.4,1.2,30.8,188,337,473
108.5,32.5,1.3,30.6,365,219,415
109.1,18.6,1.2,29.9,109,124,159
110.6,4.7,0.9,29.1,0,16,16
113.6,0.0,0.5,28.6,0,0,0
118.3,0.0,0.2,28.1,0,0,0
125.3,0.0,0.1,27.6,0,0,0
136.4,0.0,0.1,27.1,0,0,0
154.0,0.0,0.1,26.7,0,0,0
-178.2,0.0,0.1,26.3,0,0,0
-156.4,0.0,0.1,25.9,0,0,0
-138.1,0.0,0.2,25.5,0,0,0
-126.3,0.0,0.2,25.2,0,0,0
-119.1,0.0,0.0,25.0,0,0,0
-114.1,0.0,0.0,24.9,0,0,0
-111.1,3.0,0.0,25.0,0,12,12
-109.1,16.8,0.0,26.0,116,122,156
-108.3,30.8,0.1,26.8,86,235,279
-109.3,44.7,0.1,27.8,165,335,451
-113.4,58.5,0.3,28.8,220,400,587
-126.5,71.3,0.4,29.5,158,487,637
-175.2,79.3,0.7,30.0,154,468,619
130.0,72.8,0.7,30.5,232,441,663
114.3,60.2,1.0,30.8,366,376,694
109.5,46.5,0.9,31.1,682,185,679
108.3,32.5,0.9,31.1,600,151,473
109.0,18.6,0.7,30.6,403,111,239
110.5,4.7,0.2,29.8,27,33,36
113.5,0.0,0.1,29.3,0,0,0
118.2,0.0,0.0,28.7,0,0,0
125.2,0.0,0.0,28.1,0,0,0
136.3,0.0,0.0,27.6,0,0,0
153.5,0.0,0.0,27.0,0,0,0
-178.2,0.0,0.0,26.6,0,0,0
-156.3,0.0,0.0,26.1,0,0,0
-138.0,0.0,0.1,25.7,0,0,0
-126.2,0.0,0.1,25.4,0,0,0
-118.6,0.0,0.0,25.2,0,0,0
-114.1,0.0,0.0,25.0,0,0,0
-110.6,2.9,0.0,25.1,0,11,11
-109.0,16.8,0.0,26.2,266,98,175
-108.2,30.7,0.1,27.4,363,184,369
-109.2,44.7,0.2,28.5,327,293,523
-113.2,58.5,0.4,29.5,407,343,690
-126.2,71.4,0.7,30.5,446,358,780
-175.0,79.5,1.0,31.2,500,364,855
129.4,72.9,1.2,31.5,538,321,835
114.1,60.2,1.2,32.0,576,274,774
109.3,46.5,1.2,32.1,557,224,628
108.2,32.6,1.2,31.7,526,158,442
108.5,18.6,1.0,31.3,359,115,230
110.4,4.7,0.9,30.4,0,21,21
113.4,0.0,0.3,29.8,0,0,0
118.1,0.0,0.2,29.2,0,0,0
125.1,0.0,0.2,28.6,0,0,0
136.1,0.0,0.1,28.0,0,0,0
153.4,0.0,0.1,27.4,0,0,0
-178.1,0.0,0.1,26.9,0,0,0
-156.2,0.0,0.0,26.4,0,0,0
-137.5,0.0,0.2,25.9,0,0,0
-126.1,0.0,0.2,25.7,0,0,0
-118.5,0.0,0.0,25.4,0,0,0
-113.6,0.0,0.0,25.2,0,0,0
-110.5,2.9,0.0,25.3,0,10,10
-108.5,16.7,0.0,26.4,142,130,171
-108.1,30.7,0.1,27.4,166,251,336
-109.0,44.7,0.2,28.5,274,306,499
-112.6,58.5,0.4,29.5,330,376,658
-125.5,71.5,0.7,30.4,404,382,765
-174.5,79.6,0.7,31.2,474,366,833
129.1,73.0,0.7,31.5,550,333,858
113.5,60.3,0.7,32.0,551,284,763
109.2,46.6,0.7,32.1,599,206,641
108.1,32.6,0.7,31.8,474,187,442
108.4,18.6,0.7,31.4,290,132,224
110.3,4.7,0.3,30.5,0,28,28
113.3,0.0,0.2,29.8,0,0,0
117.6,0.0,0.1,29.2,0,0,0
124.6,0.0,0.1,28.5,0,0,0
136.0,0.0,0.1,27.8,0,0,0
153.3,0.0,0.1,27.2,0,0,0
-178.1,0.0,0.1,26.6,0,0,0
-156.2,0.0,0.1,26.0,0,0,0
-137.4,0.0,0.2,25.4,0,0,0
-125.6,0.0,0.2,25.1,0,0,0
-118.3,0.0,0.1,24.8,0,0,0
-113.4,0.0,0.1,24.5,0,0,0
-110.3,2.8,0.1,24.6,0,10,10
-108.4,16.7,0.1,25.7,341,89,187
-107.6,30.7,0.1,26.9,459,165,400
-108.5,44.7,0.4,28.2,583,199,609
-112.4,58.5,0.5,29.4,579,281,775
-125.2,71.6,0.9,30.4,643,295,905
-174.4,79.8,1.0,31.1,571,360,922
128.4,73.2,1.3,31.3,565,327,867
113.3,60.4,1.3,31.6,523,308,763
109.0,46.6,1.2,31.5,499,241,603
107.6,32.6,1.0,31.3,413,190,412
108.3,18.6,0.9,30.6,234,127,202
110.2,4.7,0.7,29.6,0,17,17
113.1,0.0,0.4,29.2,0,0,0
117.5,0.0,0.2,28.8,0,0,0
124.5,0.0,0.1,28.4,0,0,0
135.5,0.0,0.1,27.9,0,0,0
153.2,0.0,0.1,27.5,0,0,0
-178.1,0.0,0.1,27.3,0,0,0
-156.1,0.0,0.1,27.1,0,0,0
-137.3,0.0,0.2,26.9,0,0,0
-125.5,0.0,0.2,26.8,0,0,0
-118.2,0.0,0.0,26.7,0,0,0
-113.3,0.0,0.0,26.6,0,0,0
-110.2,2.8,0.0,26.8,0,10,10
-108.3,16.7,0.0,28.0,377,85,193
-107.4,30.7,0.1,29.4,469,163,402
-108.3,44.7,0.2,30.6,318,300,524
-112.1,58.6,0.4,31.6,301,384,642
-124.5,71.7,0.5,32.0,197,441,628
-174.3,80.0,0.7,33.0,297,455,747
128.1,73.3,0.7,33.6,279,444,711
113.1,60.4,0.7,34.1,460,326,726
108.5,46.6,0.7,34.2,503,239,605
107.4,32.6,0.7,33.9,430,186,417
108.2,18.6,0.4,33.2,433,114,252
110.0,4.6,0.2,32.0,0,28,28
113.0,0.0,0.1,31.3,0,0,0
117.4,0.0,0.0,31.1,0,0,0
124.4,0.0,0.0,30.6,0,0,0
135.4,0.0,0.0,30.1,0,0,0
153.1,0.0,0.0,29.5,0,0,0
-178.1,0.0,0.0,29.1,0,0,0
-156.0,0.0,0.0,28.6,0,0,0
-137.2,0.0,0.0,28.1,0,0,0
-125.4,0.0,0.1,27.9,0,0,0
-118.1,0.0,0.1,27.6,0,0,0
-113.2,0.0,0.1,27.4,0,0,0
-110.1,2.7,0.1,27.5,0,9,9
-108.2,16.6,0.2,28.2,35,113,123
-107.3,30.7,0.2,28.9,33,225,242
-108.1,44.7,0.2,29.4,22,290,305
-111.5,58.6,0.1,30.0,36,388,418
-124.1,71.7,0.2,30.6,70,456,522
-174.2,80.2,0.2,31.0,79,485,563
127.4,73.4,0.2,31.3,90,440,526
112.5,60.5,0.3,31.4,28,361,385
108.3,46.7,0.4,31.4,103,334,410
107.3,32.6,0.4,31.2,25,231,244
108.1,18.6,0.4,30.7,8,108,110
109.5,4.6,0.5,30.1,0,4,4
112.5,0.0,0.5,29.7,0,0,0
117.2,0.0,0.4,29.2,0,0,0
124.2,0.0,0.7,28.6,0,0,0
135.2,0.0,0.7,28.1,0,0,0
152.6,0.0,0.9,27.2,0,0,0
-178.0,0.0,0.5,27.2,0,0,0
-155.6,0.0,0.5,26.8,0,0,0
-137.1,0.0,1.0,26.3,0,0,0
-125.2,0.0,1.2,26.1,0,0,0
-118.0,0.0,0.3,25.9,0,0,0
-113.1,0.0,0.3,25.8,0,0,0
-110.0,2.7,0.3,25.8,0,4,4
-108.0,16.6,0.3,26.7,91,118,144
-107.2,30.7,0.5,27.8,122,246,308
-107.6,44.7,1.0,28.7,137,332,429
-111.3,58.6,1.5,29.5,172,403,550
-123.4,71.8,1.7,30.4,281,437,704
-174.0,80.4,2.4,31.3,464,372,830
127.1,73.5,2.4,32.0,654,307,933
112.3,60.6,3.0,32.6,563,293,783
108.1,46.7,2.4,32.8,606,218,659
107.1,32.6,2.0,32.5,486,170,433
107.5,18.6,2.0,31.8,416,116,248
109.4,4.6,1.5,31.2,0,17,17
112.4,0.0,1.0,30.5,0,0,0
117.1,0.0,0.5,29.8,0,0,0
124.1,0.0,0.4,29.2,0,0,0
135.1,0.0,0.3,28.5,0,0,0
152.5,0.0,0.4,27.8,0,0,0
-178.0,0.0,0.5,27.2,0,0,0
-155.5,0.0,0.4,26.6,0,0,0
-136.6,0.0,0.9,25.9,0,0,0
-125.1,0.0,0.9,25.6,0,0,0
-117.5,0.0,0.2,25.3,0,0,0
-112.6,0.0,0.2,25.0,0,0,0
-109.5,2.6,0.1,25.1,0,11,11
-107.5,16.6,0.3,26.3,444,75,201
-107.0,30.7,0.5,27.6,574,137,430
